,title,cluster
67,"U.S. imports 1% of its oil from Russia while “Exxon, Chevron, BP and Shell profits are at their highest level in over 7 years.”",72
79,"The United States buys ""206,000 barrels of oil a day"" from Russia but ""shut down domestic oil production a year ago.""",72
140,“We have doubled our (oil) imports from Russia in the last year.”,72
299,Comparing the price of oil and gas in June 2008 to March 2022 shows that oil companies are “price gouging.”,72
326,"The Keystone XL pipeline ""would have produced 830,000 barrels of oil per day, more than enough to offset what we import from Russia.""",72
366,"The U.S. is “now importing 800,000 barrels of oil from Russia,” but that could have been prevented if the Keystone XL pipeline hadn’t been cancelled.",72
377,Says that the oil and gas industry comprises 35% of the Texas economy.,72
465,"Just before Thanksgiving, oil was $54 a barrel, down from $82. ""Thank you to Saudi Arabia.""",72
475,"""It is only under President Trump that we have become the largest producer of oil and gas resources.""",72
569,"The Keystone XL pipeline ""doesn’t even have any oil for America.""",72
582,"Says ExxonMobil ""fought to kill"" a rule requiring oil and mining companies to disclose payments made to foreign governments.",72
674,"""America produces more oil and gas than any other nation in the world.""",72
678,"""America is No. 1 one in oil and gas.""",72
681,"""We're now the No. 1 producer of oil in the world. We've surpassed Saudi Arabia.""",72
746,"The U.S. has a ""record number of oil rigs operating right now – more working oil and gas rigs than the rest of the world combined.""",72
763,"""Libya supplies the oil for China. We get no oil from Libya.""",72
780,"The U.S. spends $4 billion on research and development for energy, while spending $350 billion on oil from foreign countries, ""many of whom are our enemies.""",72
781,"The White House has ""refused"" international help in dealing with the oil spill.",72
782,"""Brazil got off oil in the last 30 years.""",72
795,"The U.S. energy policy is to ""borrow money from China to buy oil from countries that don't like us.""",72
854,"Caught in a price squeeze for both oil and fish, thousands of ""chippy"" shops could go out of business this year in Britain. ",72
883,Greenpeace protesters want the Norwegian government to impose an embargo on Russian oil imports in response to the war in Ukraine.,72
906,"India, the world’s biggest oil importer behind China and the United States, has agreed to purchase 3 million barrels of Russian oil at a heavy discount, an Indian official said.",72
1057,"As missiles headed for Kyiv, the European Union’s embargo on seaborne Russian crude and the Group of Seven’s price cap on oil went into effect.",72
1059,"Moscow has denounced a price cap on Russian oil agreed by Western nations as ""dangerous."" The Biden administration has called the cap “welcome news.”",72
1064,"In Brussels Monday, European diplomats will try to move forward with U.S.-backed plans to cap the price of Russian oil after talks last week stalled. ",72
2038,"The oil depot is on fire - Mayor Vasylkov Ukrainian mass media write that the environmental damage will be ""colossal""",72
2199,"Biden ordered the release of 30 million barrels of oil from the strategic reserve in connection with the situation around Ukraine, the US Department of Energy reports.",72
2335,"The US Congress will consider Russia's exception to the WTO and the ban on oil imports. The bill will cancel ""normal trade relations with Russia and Belarus."" $10 billion can be allocated to Ukraine.",72
2465,"Estonia offers to restore Ukraine with money from Russia's oil and gas revenues, so EU payments to Russia for the supply of energy carriers, as I believe in Tallinn, should be temporarily deposited.",72
3235,Ukraine suspended the pumping of Druzhba oil in the direction of Hungary — Transnefta.,72
3236,"Hungarian Prime Minister Orban convened the Security Council due to the suspension of the oil pipeline. Previously, Ukraine suspended the pumping of oil through the Druzhba oil pipeline to Hungary",72
4411,"Oil prices climb as Ukraine crisis deepens.. A nuclear threat, and skepticism at potential talks.",72
4465,"Countries rush to release emergency reserves as oil prices soar.. The announcement was aimed to assure markets that there would be “no shortfall” as a result of Russia’s invasion of Ukraine, but oil prices kept rising, closing above $100 a barrel.",72
4516,"As oil soars, OPEC and its allies decline to offer relief.. The oil cartel known as OPEC Plus said it would continue the strategy agreed to in July, rubber-stamping a 400,000-barrel-a-day production increase for April.",72
4542,The U.S. extends technology restrictions to Belarus and the Russian oil industry.. The Biden administration said the measures would degrade the ability to wage war on Ukraine and would prevent Belarus from channeling forbidden goods to Russia.,72
4590,"Lukoil, a Russian Oil Company, Calls for an End to the Ukraine War. The company, which has more than 200 gas stations in the U.S., acted as lawmakers in Washington were seeking to block Russian oil imports.",72
4593,"Lawmakers Push to Ban Russian Oil Imports, Amid White House Resistance. Republicans and Democrats on Capitol Hill are pursuing the ban to punish Russia for its invasion of Ukraine, but the White House is opposed, warning of energy price spikes.",72
4695,"Oil Prices Jump as U.S. Discusses Russian Import Ban. The cost of Brent crude, the international benchmark, was trading at about $129 a barrel on Monday.",72
4710,"As Oil Goes Up, Stocks Go Down. Climbing energy prices are roiling markets.",72
4733,Climate Hawks Join the Debate on Ukraine. Environmentalists say now is the time to choke off Russia’s oil and gas profits. But the White House has difficult choices to make.,72
4742,The Future Turns Dark for Russia’s Oil Industry. An exodus by Western companies and disdain for Russian oil signal the start of a reckoning.,72
4752,"Shell says it will quit purchasing oil and gas from Russia.. The oil giant said it would immediately halt spot purchases of Russian oil, but described other measures as a “phased withdrawal” as it seeks alternative sources.",72
4760,"Biden bans U.S. imports of Russian oil and natural gas, and Britain vows to phase Russian oil out.. The British also said they would phase out imports of Russian oil by the end of the year to increase the economic isolation of Russia’s president, Vladimir. V. Putin.",72
