,title,cluster
59,"""What is happening here is not so different from what we're seeing happening in Russia, where you have got state TV and controlled messaging across the board.""",35
100,"""The Russian state has never interfered ... into internal American affairs including election process.""",35
102,"""Denzel Washington: With Trump we avoided war with Russia and Orwellian Police State""",35
514,"At the State of the Union address, Democrats, ""even on positive news … were like death and un-American. Un-American. Somebody said, ‘treasonous.’ I mean, yeah, I guess, why not? Can we call that treason? Why not?""",35
665,"""Of the 13 (Bill) Clinton speeches that fetched $500,000 or more, only two occurred during the years his wife was not secretary of state.""",35
723,"Republican state lawmakers ""are refusing to give the people of their own states their own tax dollars back in the form of (expanded) Medicaid.""",35
826,One of the Islamic State’s newest branches is fueling a brutal conflict that has been raging in northern Mozambique for five years — and this insurgency has global implications.,35
833,Marina Ovsyannikova made international headlines after protesting the war in Ukraine live on state television in March. ,35
890,Marina Ovsyannikova has joined Germany's Die Welt a month after she interrupted a live Russian state TV broadcast to protest the war in Ukraine.,35
958,"Russia sought to declare Facebook an extremist organization and YouTube blocked Russian state media channels worldwide on Friday, an escalation of the tit-for-tat between Silicon Valley companies and Russia as the Ukraine war enters its third week.",35
1167,"Secretary of State Antony Blinken visits Kyiv. Hundreds of thousands of Ukrainians have been interrogated, detained or forcibly deported to Russia, U.S. officials say. ",35
1208,Few are brave to ask about the true toll as the number of war dead is a state secret.,35
1247,"Secretary of State Antony Blinken on Saturday criticized China’s “alignment” with Russia following more than five hours of talks with his Chinese counterpart, Wang Yi. ",35
1338,Secretary of State Antony Blinken will travel to Germany on Saturday to meet with NATO foreign ministers and top diplomats of Finland and Sweden.,35
1664,The sharp shift appears deliberate and coordinated in a nation where detailed Kremlin orders on messaging are handed down regularly to state media.,35
1755,Secretary of State Antony Blinken faces off with Russia's Sergei Lavrov at a U.N. Security Council session on war crimes and violations of international law.,35
1841,Volodin: State Duma deputies support the war in Ukraine,35
1912,"Putin is trying to overthrow the government of Ukraine, US Secretary of State Anthony Blinken is confident.",35
1962,State Department: the US does not see Russia's readiness for de-escalation and the chances of success of negotiations regarding Ukraine in the current conditions,35
1995,"Slovakia is introducing a state of emergency due to the massive influx of refugees from Ukraine, the government reports",35
2075,The State Special Service of Ukraine officially announced that the missile attack on the Zhytomyr airport was carried out from the territory of Belarus.,35
2087,"At the request of Kyiv, Meta restricted access to the accounts of several Russian state media from the territory of Ukraine, the vice president of the company said",35
2247,"Biden has no intention of sending US troops to Ukraine, said First Deputy Secretary of State Sherman.",35
2256,"The US will fully support Ukraine if it decides to continue participating in negotiations with Russia, US Secretary of State Anthony Blinken said.",35
2292,The State Duma session began with a moment of silence in memory of Russian soldiers killed in Ukraine.,35
2319,"The US and NATO believe that it is not necessary to introduce a ""no-fly zone"" over Ukraine - Secretary of State Blinken",35
2323,Zelensky denies the information about his departure from Ukraine Earlier this information was spread by the spokesman of the Russian State Duma Volodin,35
2325,"Singapore announced sanctions against Russian banks and the state, explaining that for it, as a small state, Russia's attack on Ukraine is a dangerous precedent.",35
2376,"A Tu-141 drone launched from the territory of Ukraine crashed in Crimea, Russian state media reported.",35
2386,"A resident of Kyiv wearing a wig and makeup tried to escape from Ukraine, posing as a woman at the border, the State Border Service of Ukraine reports.",35
2476,LDPR submitted to the State Duma a project on recognizing the genocide of Russians in Ukraine - RIA Novosti,35
2504,"State Duma Speaker Volodin advised Zelensky to recognize Crimea, DPR, LPR, as well as grant Ukraine non-aligned status",35
2587,"The possibilities of the USA regarding the delivery of weapons to Ukraine are inexhaustible - the official representative of the State Department, Ned Price",35
2615,The US is ready to participate in the restoration of Ukraine - State Department,35
2676,"From June 1 to August 31, Belarus limits the stay of citizens in the border zone in three areas near the border with Ukraine — State Border Committee",35
2698,Medvedchuk faces up to 15 years in prison in Ukraine - State Bureau of Investigation,35
2793,The State Duma passed a law on granting veteran status to civilians participating in special operations in Ukraine,35
2848,"The US Senate passed a resolution calling on the State Department to recognize Russia as a state sponsor of terrorism due to events in Chechnya, Georgia, Syria and Ukraine.",35
2860,"Ukraine received a grant from Albania in the amount of 1 million euros, the Ministry of Finance of Ukraine reported. The money has already arrived in the accounts of the State Treasury Service.",35
2990,"The speaker of the State Duma said that the ""Azov"" people extradited back to Ukraine in exchange for ""Putin's godfather"" Medvedchuk will in any case someday be held accountable for their crimes.",35
3033,The US will not be directly involved in the conflict in Ukraine — the State Department on Zelensky's calls for preventive strikes,35
3037,"The deputy of the State Duma called to ""kill Ukraine in the 18th century"" after the explosion on the Crimean bridge Petro Tolstoy said that the response to the incident should be as tough as possible",35
3142,"Historically, Ukraine was created as an artificial state - Putin",35
3212,State Duma Speaker Volodin stated that Zelenskyi turned Ukraine into a bankrupt and deprived its citizens of the future,35
3243,Belarusian border guards shot down a drone from the territory of Ukraine that violated the border with the help of a Kalashnikov assault rifle — State Border and Border Committee,35
3282,Biden instructed the State Department to allocate 400 million dollars for military support to Ukraine.,35
3302,"The US authorities consider the continuation of the West's support for Kyiv as the only way to ensure the settlement of the situation in Ukraine, US Secretary of State Anthony Blinken said.",35
3318,"The Spanish police have again surrounded the territory around the Embassy of Ukraine in Madrid, the state television company TVE reported.",35
3333,The US has enough stockpiles of weapons to help Ukraine - US Deputy Secretary of State Wendy Sherman,35
3334,US State Department says Putin will use any pause to regroup and return to Ukraine with renewed vigor,35
3372,A project was submitted to the State Duma on the termination of Ukrainian citizenship from the date of submission of the application to withdraw from it,35
3472,"The Cabinet of Ukraine confirms the death of Minister Denys Monastyrskyi, his deputy Yevhen Yenin and State Secretary of the Ministry Yuriy Lubkovich in the plane crash in Brovary",35
3560,The State Duma session began with a minute of silence in memory of Russian soldiers killed in Ukraine.,35
3567,LDPR submitted to the State Duma a project on the recognition of the genocide of Russians in Ukraine - RIA Novosti,35
4419,"What’s on TV This Week: ‘After Yang’ and the State of the Union. Colin Farrell, Jodie Turner-Smith and Justin H. Min star in a new sci-fi movie on Showtime. And President Biden delivers a State of the Union address.",35
4444,"In State of the Union, Biden Will Focus on Economy and Global Response to Russia. The speech was originally going to center primarily on the president’s domestic agenda. But the war in Europe has forced the White House to change gears.",35
