,title,cluster
1482,The humanitarian crisis in a Ukrainian port city deepened Thursday as its mayor said the Kremlin’s troops are firing on residential areas and continuing to thwart evacuations.,92
1497,"The announcement of “humanitarian corridors” came as Russian forces encircled major port cities, leading local officials to sound alarms about dwindling supplies.",92
1678,"Alex, who lives in Chernihiv and is volunteering with humanitarian aid efforts, sent journalists daily updates about the deteriorating situation in his hometown.",92
1867,UNESCO calls for compliance with international humanitarian law under the conditions of the conflict in Ukraine.,92
1899,"The EU summit called on Russia to stop all military actions against Ukraine, withdraw its troops, and observe humanitarian norms",92
1941,Sweden sent military-technical and humanitarian aid to Ukraine,92
1952,"Polish computer game developers ""CD Project Red"", which created the cult game ""The Witcher 3"", donated 1 million zlotys to a humanitarian fund to help Ukraine",92
2057,"The United States will provide humanitarian aid to Ukraine in the amount of almost 54 million dollars, Blinken said.",92
2074,"Bulgaria joins the states that have decided to support Ukraine and will provide it with humanitarian aid and military-logistical support, Prime Minister Kyril Petkov said in an address to the nation.",92
2151,Johnson called on G7 leaders to continue supplying defense weapons to Ukraine and help resolve the humanitarian crisis.,92
2168,"Visa is working to comply with sanctions due to the situation around Ukraine. Also, the Visa Foundation will allocate a grant of $2 million to the United Nations Children's Fund to support humanitarian aid to Ukraine.",92
2203,"Canada will send $79 million worth of humanitarian aid to Ukraine, CTV reported.",92
2251,"Tokayev and Zelensky agreed on cooperation between Kazakhstan and Ukraine in the humanitarian sphere, the press service of the Kazakh leader reports.",92
2259,The German software company SAP stops business and sales of products in Russia. The organization will also donate 1 million euros to a humanitarian fund for Ukraine.,92
2283,"Russia and Ukraine agreed on a number of humanitarian issues, including the possibility of a temporary ceasefire for the organization of humanitarian corridors",92
2285,Medynskyi: Russia and Ukraine agreed on humanitarian corridors for the evacuation of the population and a possible temporary ceasefire,92
2316,"The G7 called for the urgent opening of humanitarian corridors in Ukraine, and warned Russia of further severe sanctions.",92
2318,Porsche donated 1 million euros to provide emergency aid to people affected by the humanitarian crisis in Ukraine,92
2427,Epic Games will direct all proceeds from Fortnite from March 20 to April 3 to humanitarian aid in Ukraine,92
2443,The NATO summit called on Russia to ensure full and unlimited humanitarian access to the territory of Ukraine,92
2489,The UN Secretary General stated that a humanitarian truce in Ukraine is currently impossible,92
