,title,cluster
126,"“As the world rallies around Ukraine, Mike Lee was one of only two senators to oppose sanctions on Putin. Then he flew to the Kremlin and discussed dropping sanctions. Lee even opposed arming Ukrainians fighting for their lives.”",15
127,"""Not once in his entire career in Washington, D.C., which started way back in 1991, has Democratic Socialist Bernie Sanders ever voted yes on sanctions against Russia.""",15
457,"Says Mitch McConnell's ""biggest donor"" is a ""Russian oligarch that the GOP just lifted sanctions on.""",15
536,"""United Nations Resolution is the single largest economic sanctions package ever on North Korea. Over one billion dollars in cost to N.K.""",15
578,"""The sanctions that we put on (Russia) for the Crimea annexation and meddling in Ukraine ... have absolutely crushed the ruble by 50 percent. And GDP from 2014 to 2016 is 50 percent down in Russia, as well.""",15
587,"""I have never lobbied against sanctions personally... to my knowledge, Exxon never directly lobbied against sanctions.",15
738,"Says the Obama administration ""watered down sanctions"" against Iran, delayed them and tried to stop Congress ""from putting the tough sanctions in place.""",15
811,Snubs in recent months from Kazakhstan to Tajikistan mark a regional realignment that will only sharpen as sanctions and isolation erode Russia's economic power. ,15
858,"Lithuania is enforcing sanctions on goods shipped to Kaliningrad, which is surrounded by NATO members and physically separated from the rest of Russia. ",15
920,Chevron and ExxonMobil posted record profits as the Ukraine war and sanctions on Russia left the global energy supply out of balance.,15
1265,Western sanctions punishing Moscow for invading Ukraine have restricted its ability to pay overseas creditors.,15
1478,"China, despite claiming neutrality, has maintained a pro-Kremlin lean and is opposed to sanctions, stating that it will continue to trade with Russia as usual.",15
1506,"Western sanctions hit the ruble, and Ukraine has stymied Russian forces trying to capture Kyiv.",15
1521,"The NATO summit follows a meeting of the Group of Seven leaders, who pledged to stand by Ukraine but stopped short of imposing new energy sanctions on Russia.",15
1553,"Despite Beijing's rhetorical support for Moscow, Chinese companies have distanced themselves from Russia over fear of getting caught in Western sanctions.",15
1789,"Sanctions are punishing Russia's economy, and China's economy looks newly vulnerable, too.",15
1862,"Addressing the nation, Macron declared that Russia's actions in Ukraine violate the UN Charter and threatened to introduce large-scale sanctions against Russia that would affect many sectors.",15
1888,Canada introduces additional sanctions against Russia due to the situation in Ukraine - Trudeau,15
1893,Sanctions are being imposed on Belarus for supporting Russia in its attack on Ukraine,15
1895,The leaders of 27 EU countries agreed to introduce a new package of sanctions against Russia due to its invasion of Ukraine,15
1910,"Zelensky: Ukraine was left alone, Russia was not convinced by the new sanctions According to him, the world continues to watch what is happening from afar.",15
2152,The authorities of San Marino will support Western sanctions against Russia in connection with the events in Ukraine,15
2160,The US is confident that Russia's steps towards de-escalation in Ukraine will lead to the start of negotiations on the lifting of sanctions,15
2297,Zelensky demanded that the West introduce new sanctions against Russia and close the sky over Ukraine.,15
2425,The US and the EU are discussing the possibility of using the assets of Russia and Russian elites under sanctions to finance the reconstruction of Ukraine.,15
2688,"Federal Chancellor Scholz: Ukraine must decide for itself what terms of peace with Russia it will accept - it is on such agreements, and not on those imposed from the outside, that the further sanctions regime of the West will depend",15
3354,Ukraine introduced sanctions against seven hierarchs of the Ukrainian Orthodox Church The sanctions were introduced for five years by the decree of the President of Ukraine Volodymyr Zelenskyi.,15
3376,"It is assumed that the presidents will discuss the situation on the battlefield, sanctions and support for Ukraine.",15
3598,"Ukraine's Zelenskiy calls for more EU sanctions on Russia, article with image",15
4099,"Biden hits Russia with new sanctions for 'premeditated' Ukraine attack, article with video",15
4421,"The ruble crashes, the stock market closes and Russia’s economy staggers under sanctions.. The hectic moves were the first signs that Western sanctions were shaking the foundations of Russia’s economy.",15
4424,Markets are turbulent as sanctions start to isolate Russia’s economy.. Energy prices jumped and stocks on Wall Street fell. The New York Stock Exchange halted trading in shares of Russian companies.,15
4425,U.S. escalates sanctions with a freeze on Russian central bank assets.. The action is likely to fuel rapid inflation in Russia as it wages war in Ukraine.,15
4426,How Economic Warfare Is Battering Russia. “Completely unprecedented” financial sanctions against Russia are taking a global toll.,15
4434,"As Sanctions Batter Economy, Russians Face the Anxieties of a Costly War. The ruble plunged, the stock market was shuttered and foreign investors shed holdings in Russian companies, deepening the concern among citizens who had become accustomed to the perks of globalization.",15
4440,"What Questions Do You Have About Russia’s Invasion of Ukraine?. New York Times reporters will answer reader questions about the war, the world’s response and the effects of sanctions against Russia.",15
4464,Geopolitical Risk Returns for Global Markets. Investors are weighing the implications of Russian sanctions — and a new Cold War.,15
4467,"Joining Sanctions on Russia, Italy Risks More Than Most. The two countries have had strong economic ties for decades, but the invasion of Ukraine has spurred the government in Rome to realign with European allies — at an outsize cost.",15
4474,Ukrainian Invasion Adds to Chaos for Global Supply Chains. Russia’s military incursion is severing key supply chains and setting off a scramble among global companies to comply with new sanctions.,15
4513,How Europe Came Around on Sanctions. Will the bloc’s penalties be enough to help end Russia’s war on Ukraine?,15
4552,"First Ukraine City Falls as Russia Strikes More Civilian Targets. Russian forces seized the southern city of Kherson and besieged other cities, with casualties and destruction mounting, as Western sanctions tightened their vise grip on Russia’s economy.",15
4567,"International pressure is forcing Russian oligarchs to sell their assets. But who’s buying?. The sudden effort to sell Chelsea F.C. by its billionaire owner, Roman Abramovich, is a sign that the threat of sanctions is having an effect on wealthy Russians.",15
4574,"Russia Tried to Isolate Itself, but Financial Ties Called Its Bluff. Even countries with limited trade relationships are intertwined in capital markets in today’s world. Could the Russia sanctions change that?",15
4727,"Why China Can’t Bail Out Putin’s Economy. No, the Chinese can’t protect Russia from sanctions.",15
