,title,cluster
1,Ukrainians beat two Berlin residents for speaking in russian,73
300,“We haven’t seen a single American megachurch offer anything to help Ukrainians.”,73
303,"“While Ukrainians bled and died, Congressman Budd excused their killer.”",73
323,Ukrainians altered this street sign to tell Russian troops to go “f---” themselves.,73
1038,"In their heroic fight against the Russian invasion, Ukrainians have been bolstered by data tools that are revolutionizing war.",73
1106,"In the Donetsk region, Ukrainians hit Wagner mercenaries trying to take Bakhmut. To the south, they struck fighters loyal to Chechen leader Ramzan Kadyrov.",73
1129,"Kyiv and Moscow accused each other of ""terrorism"" and vowed revenge after an explosion damaged Russian infrastructure and airstrikes killed 14 Ukrainians.",73
1186,"Ukrainians had been bracing for stepped up strikes this week, and officials say the death toll from the train station strike could increase.",73
1187,On board a train heading to the Polish border are Ukrainians who have been wrestling with the agonizing decision of whether to return home six months into the war.,73
1308,"Ukrainians will keep fighting, but only one person has the power to make the war go away.",73
1435,An American manufacturer is providing the aircraft and teaching the Ukrainians how to operate them.,73
1465,Facebook's decision to allow calls for violence from Ukrainians reveals a set of values.,73
1473,"Influencers are in ""hysterics"" over the app's departure, while Ukrainians being bombed by the Russian military mock them.",73
1590,"The peninsula, annexed illegally in 2014, is where Russia's invasion of Ukraine began, and where many Ukrainians insist the war must end — with Moscow's defeat. ",73
1707,"Just two weeks ago, Ukrainians were documenting going to concerts, eating out, grabbing drinks with their friends.  Now their phones ring out with warnings and deliver texts from loved ones checking if they are alive.",73
1735,Ukrainians aren't a particularly foul-mouthed people. They’re just incredibly angry.,73
1786,The global ballet community rallies to help young Ukrainians and families find new homes — and pursue their art.,73
1894,"57 Ukrainians died as a result of hostilities, 169 people were injured - Ministry of Health of Ukraine",73
2015,Zelensky: The world saw that Ukrainians are strong. Ukrainians are brave. Ukrainians are on their native land and will never give it up,73
2773,President Volodymyr Zelenskyy congratulated Ukrainians on the Constitution Day of Ukraine,73
2952,"Ukrainians fought in Nice, mistaking each other for Russians — Nice-Matin newspaper",73
3049,"The threat of new attacks on Ukraine continues. All Ukrainians are urged to take shelter with warm clothes, water, food supplies, phone chargers",73
3223,We are not going to engage in any negotiations. Nothing about Ukraine without Ukraine. This decision should be made by the Ukrainians - Biden,73
4034,"West assails Russian 'barbarism' as Ukrainians shelter from bombardment, article with video",73
4406,"Ukrainians in Britain Take Up the Cause Back Home. Whether vowing to kill Russians or offering medical supplies, Ukrainian citizens are too impatient to sit idly by.",73
4409,"Ukraine Agrees to Talks With Russia, but Fighting Still Rages. Putin, accusing the West of “aggressive statements,” puts nuclear forces on alert. Kyiv remains in Russian cross-hairs as Ukrainians push back.",73
4448,Why Ukrainians Believe They Can Win. Idealism has been a powerful weapon in the resistance against Russia.,73
4472,"‘My Cousins Are Killing One Another’: War in Ukraine Splits Mixed Families. Because of their countries’ complex and intertwined history, many Ukrainians and Russians have relatives who are standing on opposite sides of the conflict.",73
4487,"A Surge of Unifying Moral Outrage Over Russia’s War. Ukrainians take to social media, and taboos are tumbling as countries abandon neutrality and people abandon indifference to support their cause.",73
4511,"Looking for an Endgame in Ukraine. Three scenarios for a place where our support for the Ukrainians, our sense of our own interests and the realities of Russian power might converge.",73
4583,"On the Exodus West, Ukrainians Flee Hardship for an Uncertain Future. Many thousands of Ukrainians, fearful of the war, are leaving their homes on a slow journey west, enduring difficulties but also buoyed by the generosity of their countrymen.",73
4599,U.S. Grants Temporary Protected Status to Some Ukrainians. The designation gives Ukrainians who were in the United States without legal documentation as of March 1 permission to stay and work for 18 months.,73
4664,Putin Picked the Wrong Country to Mess With. Ukrainians are heroically united in repelling the Russian invasion.,73
4686,Ukrainians Find That Relatives in Russia Don’t Believe It’s a War. Many Ukrainians are encountering a confounding and frustrating backlash from family members in Russia who have bought into the official Kremlin messaging.,73
4707,On the Road With Ukraine’s Refugees. We report alongside Ukrainians making their escape from Russia’s increasingly brutal invasion.,73
4730,Fleeing Civilians Under Fire. Fears are growing for Ukrainians trapped in besieged cities.,73
4731,"Humanitarian Crisis Worsens for Ukrainians Trapped in Russia’s Onslaught. Two weeks after the invasion began, tens of thousands of Ukrainians are without food, water or power. The Russians are increasingly resorting to indiscriminate shelling to help their forces advance.",73
4767,"Moldovans Welcome Fleeing Ukrainians, but Some Pack Their Own Bags, Too. Moldova has taken in more Ukrainians, per capita, than any other country. But the closer Russian troops get to Moldova, the more locals consider their own escape plans.",73
4772,Ukrainians Trying to Flee to U.K. Face a Confounding Path. The government has offered a way for U.K. residents to bring over Ukrainian relatives fleeing the war. But families and rights groups say it’s a bureaucratic nightmare that makes it too difficult to get in.,73
4833,"A Waiter. A Cab Driver. An Engineer: The U.S. Fighters Bound for Ukraine. Ukrainians across the U.S., many of whom have never fired a weapon, have put their lives on hold to defend their homeland.",73
4868,"For Young Ukrainians, Independence Is Not Optional. We asked young Ukrainians what it meant to them to grow up in an independent Ukraine and how it feels to watch Russia wage war on their homeland.",73
4893,"Over Ukraine, Lumbering Turkish-Made Drones Are an Ominous Sign for Russia. The Bayraktar TB2 has become a rallying symbol for Ukrainians, who are singing songs about them and posting videos of their success.",73
5180,"War Brings Out Solidarity and Defiance in Ukrainians Who Remain. About two million people have stayed in Kyiv, a population galvanized by a newfound unity and its refusal to be cowed by Russian invaders.",73
5237,Ukrainians Try to Push Back Russian Forces Pummeling Their Cities. Desperate fighting has shifted the front lines but neither side seems to have a decisive upper hand as Ukraine’s suffering deepens.,73
5276,"Quotation of the Day: Polish City Puts Dark Past Behind It to Aid Fleeing Ukrainians. Quotation of the Day for Thursday, March 24, 2022.",73
