,title,cluster
476,"The Trump campaign ""didn’t know"" that Natalia Veselnitskaya ""was a representative of the Russian government. ... I don't even know if they knew she was Russian at the time.""",58
594,"""We had a massive landslide victory, as you know, in the Electoral College.""",58
658,"""Even our nuclear arsenal doesn't work. It came out recently they have equipment that is 30 years old. They don't know if it worked.""",58
727,"""Do you know those former Soviet Bloc countries have all moved to flat taxes?""",58
912,Here’s what you need to know about SWIFT and the debate about whether to pressure the network to exclude Russian financial institutions.,58
1036,The Pentagon's partnership with Silicon Valley has hit its stride after a wary beginning. We still don't know what that will ultimately mean for warfare.,58
1640,The Geneva Conventions lay out rules for the treatment of captured fighters. Here's what to know.,58
1643,"Western leaders can't say when the awful battle with Russia will end, but they know the building blocks of the future: security, prosperity, law and order, democracy.",58
1717,The world needs to know the extent of Putin's aggression in Ukraine.,58
2557,"""We know that 61% of this is due to price - energy costs, Putin's invasion of Ukraine,"" said a representative of the White House.",58
3035,"Zelenskyi on the result [of the military operation]: I believe in this victory, because it is, you know how... it is either a victory for Ukraine or a defeat for the whole world.",58
3835,"Ukraine and Russia: What you need to know right now, article with gallery",58
4491,Your Tuesday Evening Briefing. Here’s what you need to know at the end of the day.,58
4548,Your Wednesday Evening Briefing. Here’s what you need to know at the end of the day.,58
4556,"Russia Has Suffered a Crushing Moral Defeat. And Russians Know It.. For many Russians, the invasion of Ukraine is a visceral horror.",58
4594,Your Thursday Evening Briefing. Here’s what you need to know at the end of the day.,58
4641,Your Friday Evening Briefing. Here’s what you need to know at the end of the day.,58
4662,"On Ukraine, I Know What I Don’t Know. Sometimes it is better to listen than to speak.",58
4721,"Metropolitan Opera Will Host Concert in Support of Ukraine. “We want Putin to know he is the enemy of artists and that we are united against his horrific actions,” the company’s general manager said.",58
4728,Your Monday Evening Briefing. Here’s what you need to know at the end of the day.,58
4916,That Russian Business You’re Boycotting Isn’t Actually Russian. The consumer activism that makes a vodka C.E.O. say: ‘Do you know we’re Latvian?’,58
5058,"What a Federal Reserve Rate Increase Means for You. Rates on credit cards, savings accounts and different kinds of loans move when the Fed changes its benchmark rate. Here’s what you need to know.",58
5206,Your Monday Briefing. Here’s what you need to know at the end of the day.,58
5258,Zelensky Doesn’t Know the End of His Story. Churchill Didn’t Either.. The pivotal and motivating power of individual charismatic leadership.,58
5443,"Russian Troops Know How Little They Mean to Putin. Despite staggering losses, the Kremlin is still intent on fighting.",58
5532,A balloon and 3 U.F.O.s. What is the U.S. shooting down? Here’s what we know.,58
5894,Your Monday Briefing. Here’s what you need to know.,58
5927,Your Wednesday Briefing. Here’s what you need to know.,58
6128,Russia’s ‘Sham’ Charge of Spying Makes Whelan’s Case the Hardest. Supporters say Paul Whelan is more hapless tourist than James Bond — and that the Russians know it. But that doesn’t make freeing him any easier.,58
6691,"“The militia did not bring down the Boeing, I know better than anyone. And there was nothing with which we could bring it down, at least before I left the territory of the DNR (Donetsk People’s Republic).”",58
6707,"""All you need to know about the history of terrorism""",58
7030,Are Syrian Mercenaries Fighting for Azerbaijan? Here’s What We Know So Far.,58
7476,Coronavirus doesn't kill and doctors know about it,58
7532,Czech President Miloš Zeman and his supporters know that Russia...,58
7631,Does Putin Know What’s Happening to Jehovah’s Witnesses in Russia?,58
8131,"In Latvia, they issue a ""non-citizen's passport"" to those who do not know the language and history of the country",58
9259,"Putin on Butina: Our Poor Innocent Girl, Who None of Us Know",58
11570,Ukrainians are bewitched and do not know what they are doing,58
11858,"What to Know About That Video Titled, ‘Time to Move to Russia’",58
