,title,cluster
2387,"The President of Ukraine, Zelenskyy, published a video in which he visits the injured Ukrainian soldiers",10
3575,"Rebels in Indonesia's Papua say images show abducted NZ pilot in good health, article with video",10
3585,"North Korea shows off largest-ever number of nuclear missiles at nighttime parade, article with video",10
3591,"Pope offers 'wings to your hope' to displaced children in South Sudan, article with video",10
3592,"Pope implores South Sudan's leaders to end bloodshed, recriminations, article with video",10
3593,"Shun ethnic rivalry and corruption, pope tells African youth, article with video",10
3595,"Zelenskiy wants tougher Europe, Putin evokes victory over Nazis, article with video",10
3597,"Former Wagner commander says he is sorry for fighting in Ukraine, article with video",10
3599,"Pope hears harrowing tales of Congo violence and says: 'Enough!', article with video",10
3600,"'Hands off Africa,' Pope Francis tells rich world, article with video",10
3606,"Biden says no F-16s for Ukraine as Russia claims gains, article with video",10
3613,"Israeli troops kill 7 Palestinian gunmen, 2 civilians in Jenin clash, Palestinians say, article with video",10
3625,"After 30 years, Italy arrests mafia boss Messina Denaro at Sicilian hospital, article with video",10
3627,"Rescue hopes fade after Russian attack on Dnipro, article with video",10
3629,"Britain to send 14 of its main battle tanks to Ukraine, article with video",10
3633,"Peru families mourn protest dead after worst violence in decades, article with video",10
3644,"Russians furious at commanders over Ukrainian rocket strike that killed scores, article with video",10
3647,"Russia attacks Ukraine along frontline from north to south, article with video",10
3648,"Putin expects China's Xi to visit soon, Xi holds his line on Ukraine, article with video",10
3649,"Putin and Xi to speak by video link on Friday, article with image",10
3650,"Key architect of Michigan governor kidnapping plot sentenced to over 19 years in prison, article with video",10
3651,"Ringleader in plot to kidnap Michigan governor sentenced to 16 years in prison, article with video",10
3657,"Invoking World War Two, Zelenskiy tells Congress aid is not charity, article with video",10
3661,"Russian 'kamikaze' drones hit Kyiv, Putin has talks in ally Belarus, article with video",10
3662,"Putin and Lukashenko dwell on cooperation, not Ukraine war, after summit, article with video",10
3669,"Africa's food crisis is the biggest yet – five reasons why, article with video",10
3673,"Exclusive: International legal experts assist Ukraine in sexual violence investigation, article with video",10
3677,"M23 rebels ready to withdraw from occupied areas in eastern Congo, article with video",10
3690,"History repeats in Congo for families fleeing rebel violence, article with video",10
3692,"Chechens fighting for Ukraine see chance to 'free' their homeland, article with video",10
3694,"Russia's war on Ukraine latest news: Harsh winter looms as Russian strikes hobble Ukraine's power capacity, article with video",10
3698,"On Europe's new frontlines, red tape, politics and potholes hamper defence, article with video",10
3699,"U.S. says Russia's Ukraine invasion offered preview to potential global tyranny, article with video",10
3706,"Former Kenya president calls for urgent intervention in Congo fighting, article with video",10
3707,"Brutality of war grips Polish village where missile struck, article with video",10
3708,"Explainer: NATO's Articles 4 and 5: Could Ukraine war trigger its defence obligations?, article with video",10
3710,"Americas rights body turns up heat on Mexico over missing students, article with video",10
3711,"Hundreds flee as Congo's M23 rebels near key city of Goma, article with video",10
3715,"Factbox: What is the Syrian Kurdish YPG?, article with video",10
3719,"Exclusive: Russia needs time to pull back from Kherson, fighting to slow in winter -Kyiv, article with video",10
3720,"EU proposes cyber defence plan as concerns about Russia mount, article with video",10
3726,"North Korea fires 23 missiles, one landing off South Korean coast for first time, article with video",10
3733,"Israel, Lebanon finalise maritime demarcation deal without mutual recognition, article with video",10
3741,"France's Macron says there is chance for peace in Ukraine, article with video",10
3742,"Israeli forces kill Palestinian in West Bank, Palestinian officials say, article with video",10
3747,"Lafarge pleads guilty to U.S. charge of supporting Islamic State, to pay $778 million, article with video",10
3755,"Analysis: Fearing war in Xi's next term, Taiwan bolsters defences, article with video",10
3765,"South Korea, U.S. fire missiles to protest 'reckless' North Korean test, article with video",10
3767,"Who is Ibrahim Traore, the soldier behind Burkina Faso's latest coup?, article with video",10
3771,"Nobel Peace Prize could condemn Ukraine war or highlight climate change, article with video",10
3773,"U.S. VP Harris denounces North Korea's 'brutal dictatorship,' Pyongyang fires more missiles, article with video",10
3775,"Israeli forces kill 4 Palestinian gunmen in flashpoint West Bank town, article with video",10
3780,"Factbox: Russia prepares to formally annex 15% of Ukraine, article with video",10
3781,"Russians flee to Georgia after Putin's mobilisation order, article with video",10
3785,"More than 730 detained in anti-mobilisation protests across Russia, rights group says, article with video",10
3786,"Russia holds annexation votes; Ukraine says residents coerced, article with video",10
3787,"Ukraine's Zelenskiy acclaims commanders freed in prisoner swap, article with video",10
3790,"Russia calls up 300,000 reservists, says 6,000 soldiers killed in Ukraine, article with video",10
3798,"Putin acknowledges China's concerns over Ukraine in sign of friction, article with video",10
3799,"Russia says longer-range U.S. missiles for Kyiv would cross red line, article with video",10
3800,"Armenia reports truce after new clashes with Azerbaijan, article with video",10
3801,"Putin calls for calm amid deadliest Azerbaijan-Armenia clashes since 2020, article with video",10
3803,"Uganda says paid first instalment in Congo war reparations, article with video",10
3809,"Praying for 'martyred Ukraine', Pope urges halt to 'world war', article with video",10
3814,"Top Russian oil official falls to death from hospital window - sources, article with video",10
3817,"Kyiv ravers escape horrors of war through music, article with video",10
3818,"Zelenskiy tells Russians to run for their lives from Ukraine offensive in south, article with video",10
3819,"Deadly clashes rage in Baghdad in Shi'ite power struggle, article with video",10
3820,"Tripoli calm, Libya riven after worst fighting in years, article with video",10
3823,"Deadly battles erupt across Tripoli, raising fears of wider Libya war, article with video",10
3824,"U.S. senator arrives in Taiwan, defying angry Beijing, article with video",10
3834,"Blasts, fresh drone attacks rock Russian-held areas far from Ukraine war front, article with video",10
3841,"Blinken, Kagame discuss U.N. report that Rwanda supports rebel group, article with video",10
3844,"U.S. 'very concerned' about reports Rwanda backing rebels in Congo, Blinken says, article with video",10
3846,"Palestinian militants fire rockets at Israel after Gaza air strikes, article with video",10
3850,"Russian ceasefire and troop pullout must precede any talks, says Ukraine, article with video",10
3852,"Pelosi arrives in Taiwan vowing U.S. commitment; China enraged, article with video",10
3857,"Russia, Ukraine trade blame for dozens of deaths in Donetsk prison destruction, article with video",10
3858,"Blinken and Russia's Lavrov have 'frank' discussion about detained citizens, article with video",10
3861,"N.Korea's Kim says nuclear deterrent is ready, slams South's Yoon, article with video",10
3864,"Deadlock gives Iraq record run without government, hampering reforms, article with video",10
3872,"Russia prepares for next Ukraine offensive in face of new Western weapons, article with video",10
3873,"Russia vows to ramp up operations as rockets pound Ukraine, article with video",10
3875,"Ukraine condemns Russia strike that killed 23 in 'ordinary, peaceful' city, article with video",10
3877,"Forty-five nations pledge to coordinate evidence of war crimes in Ukraine, article with video",10
3888,"More Russian men look to avoid military service, some lawyers and rights groups say, article with video",10
3889,"Russia rejoices over Boris Johnson's downfall: the 'stupid clown' has gone, article with video",10
3899,"NATO backs military aid for 'heroic' Ukraine, Russia steps up attacks, article with video",10
3905,"Ukraine set to quit ruined Sievierodonetsk as Russians close in, article with video",10
3906,"Analysis: Taliban's isolation makes Afghan earthquake response harder, article with video",10
3908,"Tripoli factions on edge as Libya stalemate festers, article with video",10
3909,"A Somali boy's mission to find food as climate change takes its toll, article with video",10
3912,"Colombia's new leftist president Petro promises to fight inequality, article with video",10
3917,"Ukraine says it remains in control of Sievierodonetsk plant sheltering hundreds, article with video",10
3921,"Police recover explosives following massacre in Nigerian Catholic church, article with video",10
3926,"Russia strikes Kyiv for first time in weeks as battle rages in east, article with video",10
3927,"Russia strikes Kyiv for first time in weeks, battle rages in east, article with video",10
3931,"Russians reach centre of Ukraine industrial city; U.S. to give Kyiv advanced rockets, article with video",10
3937,"Taiwan radio enthusiasts tune in as Chinese, U.S. warplanes crowd sensitive skies, article with video",10
3938,"U.S. still 'a ways away' from sending troops back into Ukraine, Joint Chiefs chairman says, article with video",10
3939,"Analysis: Biden's Taiwan remarks show conviction to defend island but carry risks, article with video",10
3949,"Clashes force Libya's Bashagha from Tripoli after brief attempt to enter, article with video",10
3955,"Ukraine wages counteroffensive against Russian forces in east, article with video",10
3961,"Japan's Okinawa may be on the front lines again as it marks anniversary of U.S. handover, article with video",10
3963,"Al Jazeera journalist killed during Israeli raid in West Bank, article with video",10
3964,"Ukraine reports battlefield gains as Europe's energy worries grow, article with video",10
3966,"Ukraine pushes back Russian troops in counter-offensive near Kharkiv, article with video",10
3967,"Russia's invasion of Ukraine at 'bit of a stalemate' -U.S. intel official, article with video",10
3969,"Ukraine war fuels food crisis in distant Africa, article with video",10
3972,"Two Palestinians killed, Israeli policeman stabbed as violence simmers, article with video",10
3974,"Putin to send 'doomsday' warning to West at Russia's WW2 victory parade, article with video",10
3976,"Israel searches for Palestinians suspected of killing 3 in attack, article with video",10
3992,"Ukraine to call for heavy arms when top U.S. officials visit Kyiv, article with video",10
3994,"Ethiopians queue up to volunteer for Russia's fight in Ukraine, article with video",10
3995,"Russia tests nuclear-capable missile that Putin calls world's best, article with video",10
4004,"Mali massacre survivors say white mercenaries involved in killings, article with video",10
4015,"In heated exchange, U.S. defense chief defends Ukraine response, article with video",10
4019,"Human Rights Watch accuses Russian forces of 'apparent war crimes' in Ukraine, article with video",10
4022,"Britain's GCHQ spy chief says Russian soldiers refused to carry out orders in Ukraine, article with video",10
4023,"Russians abroad try to get Ukraine news to relatives in their homeland, article with video",10
4024,"Loud blast, gunshots as suspected bandits attack Nigerian train, article with video",10
4030,"Ukraine asks Red Cross not to open office in Russia's Rostov-on-Don, article with video",10
4031,"Rockets hit western Ukraine as Biden visits Poland, decries Putin, article with video",10
4041,"Ukraine military tells residents to brace for indiscriminate Russian shelling, article with video",10
4042,"Russia may not stop with Ukraine – NATO looks to its weakest link, article with video",10
4046,"Russia's advance in Ukraine stalls; U.S. warns China on aiding Moscow, article with video",10
4053,"'Can you imagine?' war-hit Ukrainian president paints dire picture for Canadians, article with video",10
4059,"Ukraine says Russian forces kill seven civilians in evacuation convoy, article with video",10
4065,"U.S. rejects Poland's offer to give it Russian-made fighter jets for Ukraine, article with video",10
4069,"Russia warns on oil import ban as little progress is made at Ukraine talks, article with video",10
4070,"Moscow says it will let Ukrainian civilians flee — to Russia, article with video",10
4073,"Putin likens Western sanctions to war as Russian assault traps Ukrainian civilians, article with video",10
4076,"NATO rejects Ukraine no-fly zone, unhappy Zelenskiy says this means more bombing, article with video",10
4077,"Russia fights back in information war with jail warning, article with video",10
4089,"Former comic actor Zelenskiy is unlikely war leader for Ukraine, article with video",10
4093,"Mothers, babies shelter in basement of children's hospital in Kyiv, article with video",10
4096,"Putin puts nuclear 'deterrence' forces on alert, article with video",10
4105,"Demand for Hebrew lessons jumps in Gaza as Israel eases work restrictions, article with video",10
4112,"Putin oversees nuclear drills, U.S. says Russian forces 'poised to strike' Ukraine, article with video",10
4119,"Ukrainian veterans in Poland prepare to re-enlist as Russia tensions mount, article with video",10
4123,"Exclusive: Myanmar army defector recounts heavy losses inflicted by Chin rebels, article with video",10
4126,"World Court orders Uganda to pay $325 million DR Congo reparations, article with video",10
4127,"'Where can we go?' Fear and self-defence near Ukraine's eastern frontiers, article with video",10
4130,"Turkish warplanes attack Kurdish fighters in Iraq, Syria, article with video",10
4133,"Putin accuses U.S. of trying to lure Russia into war, article with video",10
4137,"Russian buildup at Ukraine border includes blood for wounded, U.S. officials say, article with video",10
4138,"Putin says West has not addressed key concerns in Ukraine standoff, article with video",10
4153,"Around 20 killed in deadliest coalition strikes on Yemen's Sanaa since 2019, article with video",10
4155,"U.S. condemns deadly Houthi attack on Abu Dhabi; UAE reserves right to respond, article with video",10
4157,"'Keep the defender guessing': Russia's military options on Ukraine, article with video",10
4160,"NATO offers arms talks as Russia warns of dangers, article with video",10
4164,"Blinken, German minister reiterate warning to Russia over Ukraine, article with video",10
4188,"Nigerians displaced by insurgency fear being forced to return home, article with video",10
4204,"Australian police take control of Solomon Islands capital - witnesses, article with video",10
4205,"Thousands protest in Sudan against deal between PM Hamdok and military, article with video",10
4214,"Poland says Belarus border crisis may be prelude to ""something worse"", article with video",10
4215,"Europe must resist Belarus migrants' 'blackmail', Austria says, article with video",10
4218,"In pitch to Africa, Blinken vows cleaner business deals, article with video",10
4219,"Security, climate dominate as U.S. Secretary of State kicks off Africa tour, article with video",10
4223,"Colombian troop surge seeks to stem drug-linked Venezuelan border violence, article with video",10
4227,"Ethiopia rounds up high-profile Tigrayans, U.N. staff, article with video",10
4229,"Returning to ruined city, Libyan family struggles to rebuild, article with video",10
4233,"New alliance wants to oust Ethiopia's PM by talks or force, article with video",10
4236,"Ethiopia government says Tigray forces killed 100 youths in key town, article with video",10
4252,"Ethiopia conducts two air strikes on Tigray within hours, war escalates, article with video",10
4253,"Ethiopian families fleeing fighting describe hunger, rape in Amhara, article with video",10
4256,"Deadly shooting rocks Beirut as tensions over blast probe erupt, article with video",10
4262,"Taiwan does not seek military confrontation, says president, article with video",10
4264,"New European taskforce takes on Mali's elusive militants, article with video",10
4269,"Search for remains of indigenous children killed in Guatemala massacre blocked by residents, article with video",10
4279,"N.Korea tests first 'strategic' cruise missile with possible nuclear capability, article with video",10
4280,"Abimael Guzman, founder of Peruvian rebel group Shining Path, dies at 86, article with video",10
4283,"Taliban sources say last Afghan holdout region falls; resistance denies claim, article with video",10
4284,"The day the music died: Afghanistan's all-female orchestra falls silent, article with video",10
4286,"Rebels hold out in Afghan valley as Taliban set up government in Kabul, article with video",10
4289,"Israel bombs Hamas sites in Gaza over fire balloons - military, article with video",10
4292,"Colombia's cemeteries may hold answers for families of disappeared, article with video",10
4293,"Desperate Nigerians sell homes and land to free kidnapped children, article with video",10
4297,"Drones, navies, attack boats: Will they be enough to tackle the world's latest piracy hotspot?, article with video",10
4302,"Yemen's children toil at dangerous work, not school, article with video",10
4303,"Tigrayan forces take control of Ethiopia's Lalibela, a UN World Heritage Site - eyewitnesses, article with video",10
4316,"Britain has withdrawn nearly all its troops from Afghanistan - PM Johnson, article with video",10
4321,"Soccer Divided loyalties: Euros split residents of war-ravaged east Ukraine, article with video",10
4324,"Colombia seizes six metric tons of cocaine from ELN rebels, article with video",10
4325,"Undeclared conflict? America's battles with Iran-backed militia escalate, again, article with video",10
4327,"Boko Haram fighters pledge to Islamic State in video, worrying observers, article with video",10
4331,"Dozens of Congo's rebels lay down weapons in the east, article with video",10
4338,"Roadblocks upend Palestinian family's life in East Jerusalem's Sheikh Jarrah, article with video",10
4341,"NATO adopts tough line on China at Biden’s debut summit with alliance, article with video",10
4342,"Dance helps Congo’s rape survivors cope with trauma, article with video",10
4343,"Explainer: Who's who in Israel's new patchwork coalition government, article with video",10
4346,"With military victory elusive, W.African nations quietly back talks with Islamists, article with video",10
4349,"Gunmen kill at least 10 Afghans working for mine-clearing agency, article with video",10
4357,"U.N. launches investigation into whether Israel, Hamas committed crimes, article with video",10
4367,"Israel and Hamas agree Gaza truce, Biden pledges assistance, article with video",10
4369,"Ex-FARC leader Jesus Santrich killed in Venezuela, dissident group says, article with video",10
4373,"World powers urge truce as Israel-Palestinian conflict rages, article with video",10
