,title,cluster
1212,"The U.S.-made antitank missiles have shorter range than most artillery, but Ukrainian soldiers are using them effectively in close combat along the front lines.",16
1430,"Russia has begun to mobilize military reinforcements to send into Ukraine as its combat losses in the month-old war continue to grow, the Pentagon said.",16
2088,Updated data on combat operations of Russian troops in Ukraine,16
2090,"The European Union will supply combat aircraft to Ukraine, Borrell said.",16
2218,Minister of Defense of Ukraine Oleksiy Reznikov: The amount of aid we receive is increasing. New Bayratars have already arrived in Ukraine and are on combat duty. There will be more stingers and javelins,16
2385,"The President of Ukraine, Volodymyr Zelenskyy, announced that almost 125,000 citizens have been evacuated from the combat zone.",16
2436,A project was submitted to the State Duma on recognition of the participants of the special operation in Ukraine and Donbas as veterans of combat operations.,16
2437,"The State Duma unanimously adopted the law on recognizing the participants of the ""special operation"" in Ukraine as combat veterans",16
2800,Ukraine received a Bayraktar combat drone from Lithuania,16
2813,Putin signed the law on granting the status of veterans of combat operations to civilians involved in the performance of tasks during hostilities on the territory of Ukraine,16
4062,"U.S. closes door on combat aircraft for Ukraine, citing 'high risk', article with image",16
4207,"In Russia-Ukraine faceoff, both sides stage combat drills, article with gallery",16
4449,"As Tanks Rolled Into Ukraine, So Did Malware. Then Microsoft Entered the War.. After years of talks about the need for public-private partnerships to combat cyberattacks, the war in Ukraine is stress-testing the system.",16
4872,"Boycotts, Not Bombs: Sanctions Are a Go-To Tactic, With Uneven Results. Financial, travel and trade penalties have become common tools to combat warfare and human rights abuses, but they have not always met their stated goals.",16
5229,"Russia’s combat force has shrunk, a Pentagon official says, reflecting casualties and other struggles.. The official said that Russian forces were “struggling on many fronts,” and that there were indications that some troops had been evacuated with frostbite.",16
5233,"Russia’s shrinking invasion force. Russia’s combat power has dropped because of significant losses, a U.S. defense official says.",16
5533,"Combating Disinformation Wanes at Social Media Giants. As the companies have shed jobs recently, many teams assigned to combat false and misleading information have taken a hit.",16
5729,"Two British men went to Soledar. Neither came back.. Andrew Bagshaw, 47, and Chris Parry, 28, were part of an ad hoc cohort of foreigners who have gone to Ukraine despite little to no experience with combat situations.",16
5736,Imagery Shows How a Cemetery for Russian Mercenaries Is Expanding. Recent satellite imagery and video footage offer a rare look at combat fatalities sustained by the Wagner mercenary group in Ukraine.,16
5952,"Russian Airstrikes Leave Ukrainians Few Options but to Endure. Ten months into the war, Ukraine has turned the tide in ground combat, but its cities are still facing relentless waves of missiles and exploding drones.",16
6288,Video shows air combat between Ukraine and Russia,16
6543,The crash of the Su-34 in Yeysk is at least the tenth non-combat loss in Russian aviation since the beginning of the war in Ukraine,16
6616,Video shows aerial combat during the war in Ukraine,16
6621,purportedly shows combat footage from the war in Ukraine.,16
8809,NATO may use Zaporizhzhia incident as a pretext to join combat in Ukraine,16
8965,"On Russian TV, Video Game Images Become Nagorno Karabakh Combat",16
10256,The Russian army did not conduct combat operations in Ukraine,16
10354,The US supplies Ukraine with obsolete combat vehicles,16
10368,The USA might be secretly funding the resurrection of the Ukrainian combat dolphin programme,16
10826,"Turkish News Presents Video Game Footage as Combat Footage, Adopting Russian Technique",16
11446,Ukrainian authorities plan to “forcefully deport” people living in combat zones in the Luhansk region,16
