,title,cluster
40,Videos show that Ukraine President Volodymyr Zelenskyy uses cocaine.,64
65,A Ukrainian combat medic who died in February was seen in a video Ukraine President Volodymyr Zelensky posted of his visit to see wounded soldiers.,64
177,Ukraine President Volodymyr Zelenskyy makes $11 million a month and has a net worth of $596 million.,64
268,“The White House presented commemorative coins” dedicated to Ukraine President Volodymyr Zelenskyy.,64
292,Ukrainian President Volodymyr Zelenskyy wore a Nazi cross symbol.,64
306,"Vice President Kamala Harris ""was asked about gasoline prices ... and she tried to defer to President Duda, the Polish president.""",64
319,Image shows Ukrainian President Volodymyr Zelensky “has joined the front lines with his troops.”,64
976,"Ukrainian President Volodymyr Zelensky is set to address the European Parliament after visits to London and Paris, where he requested warplanes and weapons.",64
977,"“I will leave Parliament thanking all of you in advance for powerful English planes,” Zelensky said toward the end of his speech, to laughter and applause.",64
987,"Ukrainian President Volodymyr Zelensky renewed his plea for the West to supply Ukraine with more potent weapons, including the Army Tactical Missile System, or ATACMS. ",64
1005,"Oleksiy Arestovych, an adviser to President Zelensky, resigned after suggesting Ukraine’s air defenses may have been responsible for the deadly damage in Dnipro.",64
1017,Volodymyr Zelensky called Vladimir Putin's cease-fire proposal a cover for Moscow to move men and equipment. Each side accused the other of continued shelling.,64
1021,Russian outrage is growing after officials said a Ukrainian strike in Donetsk killed 63 service members. Zelensky says Moscow is seeking to exhaust Ukraine.,64
1032,"Biden announced $1.85 billion in security assistance for Ukraine during Zelensky's visit, which included a stop at the White House and an address to Congress.",64
1035,Zelensky's first trip out of Ukraine since Russia's invasion comes as U.S. lawmakers race to pass a funding bill that includes aid for Ukraine.,64
1037,"President Zelensky made an unexpected visit to Bakhmut in Donetsk region, his office said, a day after calling it the ""hottest spot"" on the front line.",64
1046,Ukrainian President Volodymyr Zelensky described the virtual Group of Seven summit as an important event for Ukraine this week as it heads into winter with a damaged power grid.,64
1086,"Celebrations in Ukraine continued Saturday, after Ukrainian President Volodymyr Zelensky announced that Kyiv had retaken much of the strategic city of Kherson.",64
1091,"As the COP27 climate conference convened, Ukrainian President Volodymyr Zelensky said: ""Anyone serious about climate should oppose the war."" ",64
1118,A Russian fighter-bomber crash near Krasnodor killed 13 people. President Zelensky said 30 percent of Ukraine's power stations have been destroyed since Oct. 10.,64
1138,"Lyman, a city in Donetsk, has been ""fully cleared"" of Russian troops, Ukrainian President Volodymyr Zelensky said Sunday.",64
1161,Ukrainian President Volodymyr Zelensky said a “mass burial site” was discovered after Russia's retreat from Izyum. ,64
1164,"Ukrainian President Volodymyr Zelensky visited the recaptured town of Izyum in the Kharkiv region, and European Commission President Ursula von der Leyen vowed to tackle the energy crisis.",64
1171,Ukrainian President Volodymyr Zelensky warned that “Russia is preparing for a decisive energy attack on all Europeans” this winter. ,64
1199,"Ukrainian President Volodymyr Zelensky accused Russian forces of using the nuclear plant as a shield in a “blackmail operation.""",64
1206,Ukrainian President Volodymyr Zelensky slammed Russia's reported plans to hold referendums and warned that strikes on the Zaporizhzhia nuclear plant pose enormous risks.,64
1214,The U.N. will investigate a prison blast that killed Ukrainian prisoners of war. Ukrainian President Volodymyr Zelensky wants to “talk directly” with Chinese leader Xi Jinping.,64
1220,Ukrainian President Volodymyr Zelensky has accused Russia of the “mass murder” of Ukrainian prisoners of war in an occupied area of the eastern Donetsk region.,64
1266,Ukrainian President Volodymyr Zelensky requested modern antiaircraft systems and more powerful arms to launch counterattacks. ,64
1288,Ukrainian President Volodymyr Zelensky called the battle in the east among the most brutal in European history. ,64
1291,Volodymyr Zelensky said it was “too late” to persuade Moscow to end its invasion. China said it never gave Russia weapons in its war on Ukraine. ,64
1293,"President Biden said Ukrainian President Volodymyr Zelensky “didn’t want to hear” U.S. warnings of a potential Russian attack before the invasion began, according to the Associated Press. Ukrainian officials have objected to Biden’s claim.",64
1301,Zelensky said Ukraine could reclaim Severodonetsk but that conditions have worsened for fighters defending the key city.,64
1305,"Ukraine’s Zelensky called areas under Russian control a ""zone of total catastrophe"" and said the military situation in Severodonetsk was dire.",64
1309,"Ukrainian President Volodymyr Zelensky said Russia's combat power is at ""maximum"" strength in the Donbas region, which includes Luhansk.",64
1310,Ukrainian President Volodymyr Zelensky said that 90 percent of Severodonetsk’s buildings and all of its “critical infrastructure” had been destroyed.,64
1370,Ukrainian President Volodymyr Zelensky said top U.S. officials “should not come here with empty hands.” ,64
1371,"“Well, this only confirms what I have said many times: The Russian invasion of Ukraine was intended only as a beginning, then they want to capture other countries,"" Ukrainian President Volodymyr Zelensky responded Friday night.",64
1382,"Ukrainian President Volodymyr Zelensky also said his country’s military has lost an estimated 2,500 to 3,000 troops since the Feb. 24 invasion. ",64
