,title,cluster
3,The “Culture of good neighborliness” course for Ukrainian schoolchildren promotes gender and sexual orientation change,93
148,"Says Nancy Pelosi’s ""legislative aide … is from the Ukraine and is connected to the Ukrainian Embassy, the Ukrainian military, the Ukrainian government and Ukrainian party life""",93
235,“High-ranking Ukrainian officials caught splurging on luxury real estate in Switzerland.”,93
248,The official pride flag was altered to include Ukrainian colors.,93
304,Deceased Ukrainian fighter pilot Col. Oleksandr Oksanchenko was the “Ghost of Kyiv.”,93
324,"""Ukrainian fighter-ace known as the 'Ghost of Kyiv's real name is Samuyil Hyde.”",93
421,"""The Ukrainian government just indicted the Burisma gas company & named Hunter Biden for accepting millions of dollars from a slush fund.""",93
547,"""Docs: Wisconsin Governor Scott Walker took $1 million from a pro-Putin Ukrainian businessman—last election cycle.""",93
714,"The new Ukrainian government ""introduced a law abolishing the use of languages other than Ukrainian in official circumstances.""",93
818,"The Polish government said a Russian-made missile fell into the village of Przewodów, about five miles from the Ukrainian border.",93
877," The vast majority of Ukrainian refugees are women and children, the two groups most vulnerable to falling victim to labor and sexual abuse",93
997,Ukrainian presidential adviser Mykhailo Podolyak on Saturday urged countries to “think faster” to stave off more deaths of his countrymen,93
1009,"Kyiv said earlier that Ukrainian forces are still fighting for Soledar. Russia released American citizen Taylor Dudley, 35, who was detained for nine months.",93
1019,"Turkish President Recep Tayyip Erdogan is to hold separate calls with his Russian and Ukrainian counterparts Wednesday, his spokesman told Turkish media.",93
1029,A diplomatic family created a replica of scenes from the Ukrainian city in a bittersweet confectionary tribute. ,93
1034,"New research explores the hurdles for Ukrainian servicewomen, as well as for other women who wish to participate in the war effort. ",93
1054,"A Ukrainian official told The Washington Post that the strikes were carried out by Ukrainian drones, though Kyiv did not officially claim responsibility.",93
1101,"Moscow says it will pause the U.N.-brokered grain deal after Ukrainian drone strikes on warships in Sevastopol, Crimea, on Saturday.",93
1122,"Residents of Kupiansk were thrilled when Ukrainian forces ousted the Russians who had occupied the town for months, but then devastation and destruction began. ",93
1136,"Russia's upper house finalized the so-called annexation of Ukrainian regions, as Ukraine's president hailed battlefield gains.",93
1157,Attorney General Merrick Garland and his Ukrainian counterpart have signed an agreement to formalize cooperation in joint efforts to prosecute alleged war crimes.,93
