,title,cluster
113,"In the Georgia-Russia conflict, ""we flew a brigade of Georgian soldiers"" from Iran to Georgia and ""sent U.S. ships into the Black Sea and provided various kinds of supplies.""",63
115,"After Russia went to war with Georgia in 2008, the U.S. sent a ""very strong message"" to Vladimir Putin by sending ""warships to the Black Sea"" and airlifting ""combat troops that Georgia had in Afghanistan"" back to Georgia.",63
339,"Another continent may exist beneath Antarctica, which is also home to homicidal sea creature of unknown origin",63
842,The Black Sea peninsula has returned to the spotlight with Russia's invasion of Ukraine and recent blasts at an ammunition depot and air base there.,63
844,The country's military is seeking to regain territory along the Black Sea coast.,63
879,"""When I see those destroyed buildings, I must say what I feel. I imagined my family in one of those houses that is now destroyed and black,” said the secretary general in Borodyanka, Ukraine.",63
1099,"Russia said it may block ships carrying grain from Ukraine's Black Sea ports, in a move that could have a profound impact on global food security.",63
1211,Three ships are exporting grain from Ukraine’s Black Sea ports. President Biden described Brittney Griner’s sentencing as “unacceptable.”,63
1258,"Ukrainian President Volodymyr Zelensky decried “purposeful Russian terror"" after missile strikes killed at least 21 people near the Black Sea port of Odessa.",63
1260,"Moscow framed the withdrawal from the Black Sea island as an effort to create a humanitarian corridor, while Kyiv said it came after intense artillery strikes by Ukraine’s military",63
1261,"Russia says its forces have withdrawn from Snake Island, a highly contested island in the Black Sea that Russia occupied soon after its February invasion.",63
1425,The scramble raises fears the war in Ukraine is spilling into the Black Sea.,63
1732,"The altered stamp release comes after Ukrainian forces, using intelligence from the United States, attacked the Moskva, the flagship of Russia’s Black Sea fleet. It later sank. ",63
1772,"The United States provided Ukraine with intelligence that helped Kyiv identify, attack and sink the flagship of Russia’s Black Sea fleet, the Moskva, in one of the most dramatic battlefield successes of the 71-day-old war, according to people familiar with the matter.",63
1916,"The newspaper ""Soviet Sport"" came out with a black cover, which is used in societies as a sign of protest against the war with Ukraine, and the caption ""No to football""",63
2223,Ukraine has closed shipping in the northwestern region of the Black Sea - the General Staff of the country's Armed Forces,63
2467,"The US withdrew its warships from the Black Sea due to the events in Ukraine and has not yet decided on the terms of their return, the Pentagon said.",63
3176,"Turkey, Ukraine and the UN have not planned the movement of ships under the ""Black Sea Initiative"" for November 2 - UN representative",63
