,title,cluster
15,Video clips show staged war footage from Ukraine.,89
72,The war in Ukraine is “scripted and staged.”,89
74,Says Sean Penn’s trip to Ukraine in November is evidence the war is staged.,89
136,"CNN staged a fire in Edmonton, Canada, and claimed it was filmed in Ukraine.",89
266,"Blinken, Austin trip to Kyiv may have been staged",89
278,"Says Tucker Carlson said, “What if these bodies of tortured, dead civilians were staged? What if they’re fake? What if the Ukrainian military killed them & then blamed Russia? I’m not saying any of this is true, I’m just asking the questions. Why can’t we ask these questions?”",89
835,And one way the staged procedures don’t change anything.,89
1409,Global outrage has grown since the brutal slaying of civilians in the Kyiv suburb of Bucha was revealed after Russian forces withdrew. ,89
1414,"“This guy is brutal, and what’s happening in Bucha is outrageous, and everyone’s seen it,” the U.S. President said. “I think it is a war crime.”",89
1415,"Outrage grew Sunday over horrific images out of Bucha, a suburb of Kyiv, with world leaders calling for new sanctions and investigations into alleged war crimes.",89
1671,Will the pro-Putin wing of the GOP stay loyal to the butcher of Bucha? ,89
6042,"Caught on Camera, Traced by Phone: The Russian Military Unit That Killed Dozens in Bucha. Exclusive evidence obtained in a monthslong investigation identifies the Russian regiment — and commander — behind one of the worst atrocities in Ukraine.",89
6043,"Caught on Camera, Traced by Phone: The Russian Military Unit That Killed Dozens in Bucha. Exclusive phone records, documents, interviews and thousands of hours of video reveal how a Russian paratrooper unit killed dozens of people on one street in March.",89
6046,"Their Final Moments: Victims of a Russian Atrocity in Bucha. Through text messages, death certificates, social media posts, satellite imagery and personal testimony, we retraced the final moments of dozens of Ukrainians killed along one street in Bucha.",89
6303,Video showing staged deaths in Ukraine amid Russian invasion.,89
6382,Cardboard AK47s being used in Ukraine; Russian attack is staged,89
6532,Pictures of simulated traumatic injuries for first aid training is proof the war in Ukraine is being staged.,89
6537,War in Ukraine is staged.,89
6538,The war in Ukraine is staged.,89
6581,The death of Russian soldiers in the war in Ukraine is staged.,89
6584,Tucker Carlson suggested photos of bodies in Ukraine could have been staged,89
6805,A French witness proved that the crimes in Bucha were organised by Ukraine,89
6896,"Accusations against Russia are groundless, Bucha events are a well-directed show",89
7071,"Atrocities of the Russian military in Gostomel - ""Ukrainian staged video""",89
7085,Available Evidence Confirms Only UAF War Crimes in Bucha,89
7096,BBC journalist 'caught filming staged video' about Russia's war against Ukraine,89
7216,Britain is lying by saying that Bucha massacre is Russia's fault,89
7230,Bucha is a cover up for Ukrainian fascists torturing Russian prisoners of war,89
7231,Bucha is a fabrication only used to interrupt negotiations,89
7235,Bucha massacre was orchestrated by Ukrainian forces,89
7237,Bucha will enter war history as a site of major deception by Ukrainian authorities,89
7261,CNN Video of Russian Soldiers Shooting Two Men - Staged,89
7427,China’s ‘Wolf Warriors’ Spread Staged Eid al-Fitr Dance Video,89
7862,Flagrantly False: Russia’s Claim That Bucha Killings Were ‘Staged’,89
8093,"In Brazil, the dead are “carried on one arm” – a pandemic is staged",89
8209,"In the US, the events in Bucha were called “Ukrainian propaganda”",89
8245,International organizations do not want to investigate the tragedy in Bucha,89
8439,Kyiv has not yet established the names of those killed in Bucha and...,89
8970,"One of the ""killed"" in Bucha raises his hand, and the other suddenly changes position",89
9668,Russian Diplomat Uses Fake Video to Claim Ukraine Staged Bucha Killings,89
9844,Russian war crimes in Bucha were staged by a music channel director,89
10182,The Guardian refutes the myth of Russian involvement in Bucha events,89
10463,The West is spreading fakes about Russian atrocities in Bucha,89
10590,The images of dead bodies in Bucha may be a diversion of attention from US biolabs in Ukraine,89
10603,"The massacre in Bucha, the chemical attack in Syria and the work of the White Helmets are “staged” by the West",89
11203,"Ukraine is under control of the West and staged fakes about Bucha, Mariupol and Kramatorsk",89
11239,Ukraine plans more fabrications similar to that of Bucha,89
11270,Ukraine shoots “staged videos about victories at the front”,89
11310,Ukraine was preparing a “staging in the style of Bucha” in Izyum,89
11420,Ukrainian actions in Bucha are similar to those made by the White Helmets,89
11456,"Ukrainian corpses move, stand up and avoid transport in Bucha",89
11579,"Ukrainians committed crimes in Bucha, not Russians",89
11712,Videos from Ukrainian town Bucha are context-and-evidence-free,89
11964,Zelensky's visit to Bakhmut - staged,89
