,title,cluster
107,"Russia and China are ""doing naval exercises together someplace.""",7
230,“China threatens to shoot Nancy Pelosi’s plane down if she visits Taiwan.”,7
338,“President Xi of China under house arrest” amid “coup by the PLA.”,7
376,"""China was behind the interference and the effort to overthrow our government and the election, election fraud.""",7
477,"China has ""not acted so well with our elections. They’ve tampered with our elections quite a bit.""",7
542,"""It's an absolute fact"" that China and North Korea ""have consistently over many, many years"" meddled in U.S. elections.",7
567,"With North Korea, ""nobody has ever seen such a positive response on our behalf from China.""",7
629,"China is ""practicing how to blow up our satellites.""",7
898,"The E.U. is expected to pressure China over its support for Russia, while Beijing is said to be dismayed with the bloc's backing of the U.S. position on the war in Ukraine.",7
903,"Though the U.S. has warned China against aiding Russia in its war, Xi Jinping has made a long-term bet on military cooperation with Russia.",7
1262,Relations between the giant neighbors haven't always been easy. But locals in northeast China have no doubt over whose team they're on when it comes to Ukraine.,7
1546,China’s opposition highlights how Beijing has tried to play both sides on Ukraine. The summit's final communique will likely have split language on the issue.,7
1689,"In a video call, Biden laid out for China's president ""the implications and consequences if China provides material support to Russia.""",7
1695,"Despite protestations of neutrality and some minor changes in rhetoric, China has clearly chosen to stick with Russia over the invasion of Ukraine.",7
1726,"China is watching. If Putin can invade Ukraine, Taiwan may be next.",7
1788,"China indicated less interest in discussing the violence in Ukraine or its support for Russia, preferring to keep the focus on areas of Chinese-E.U. cooperation. ",7
1935,"Xi Jinping called Putin, according to Chinese television, and said that China supports a negotiated settlement between Russia and Ukraine.",7
1936,"Putin said in a conversation with Xi Jinping that Russia is ready to hold talks with Ukraine at a high level, reports China Central Television.",7
2080,White House urges China to discuss Russia's invasion of Ukraine — Reuters,7
2094,"China supports possible negotiations between Russia and Ukraine, the ambassador to the UN said.",7
2317,"China calls on Russia and Ukraine to find a solution that would take into account the legitimate concerns of both sides, the post-envoy of the People's Republic of China to the UN said.",7
2344,Macron intends to call the President of the People's Republic of China on March 8 to discuss the situation around Ukraine.,7
