,title,cluster
142,Actor Steven Seagal spotted among Russian special forces in Ukraine,21
449,"""The White House fully cooperated with the Special Counsel’s investigation.""",21
1565,"The Russian president had refused to call his war in Ukraine a war, and called it a 'special military operation."" Critics reacted furiously when he finally said the word.  ",21
1613,"Kremlin spokesman Dmitry Peskov said the aims of what Moscow still calls only a ""special military operation"" would be achieved despite Ukrainian advances.",21
1948,Putin discusses the course of the special operation in Ukraine at an operational meeting with members of the Soviet Security Service,21
1998,The Russian special forces recorded a statement that it does not plan to invade Ukraine,21
2000,"1,450 Russian teachers from 65 regions of Russia openly opposed the ""special operation in Ukraine"" by signing a petition",21
2184,"The governor of the Stavropol region laid out the letter Z folded into St. George's ribbon ""I support our troops, who are currently conducting a special operation in Ukraine. I support the President of Russia.""",21
2189,"State Duma deputy Denys Maidanov suggested blocking Instagram, Facebook, and Twitter during the ""special operation in Ukraine."" He also called for stronger control over VKontakte and Odnoklassniki",21
2204,Great Britain imposes sanctions against Belarus for its role in Russian special operation in Ukraine,21
2213,How the capitalization of Russian companies fell on foreign exchanges after the special operation of Russian troops in Ukraine,21
2237,"Citizens leaving Russia spoke about the interrogations of border guards at airports - they are interested in the purpose and duration of the trip, as well as their attitude towards the president and the special operation in Ukraine.",21
2264,Volodin offered cultural figures who do not support Russia's special operation in Ukraine to leave their positions,21
2265,Ryabkov is sure that the tasks of the special operation in Ukraine will be fulfilled in full.,21
2266,"Roskomnadzor demands that YouTube ""stop the demonstration on the territory of Russia of unreliable materials about a special military operation in Ukraine in advertising""",21
2271,Putin told Macron that the tasks of Russia's special military operation in Ukraine will be fulfilled in any case.,21
2279,Putin announced a moment of silence for all those killed during the special operation in Ukraine,21
2291,"Roskomnadzor supported the Russian ""military special operation"" in Ukraine and renamed its channel to ""RoskomnadZor""",21
2299,The UN Human Rights Council voted to investigate rights violations in the context of Russia's special operation in Ukraine.,21
2320,"The World Bank is ready to strongly support Ukraine - Zelenskyi According to the president, this is important to overcome the consequences of a special operation by Russia",21
2342,UN: more than 400 civilians died during the special operation in Ukraine,21
2362,"The presenter of the TV channel ""Zirka"" rebelled when the studio was asked to honor the memory of Russian soldiers who died during a special operation in Ukraine",21
2378,"The Wall Street Journal: Biden personally banned the supply of Polish MiG-29 fighter jets to Ukraine in order ""not to provoke Putin to escalate the special operation""",21
2392,A potential list of banned persons on the territory of Russia They spoke out against the special operation in Ukraine.,21
2407,Sobyanin said that he supports Russia's special operation in Ukraine,21
2410,The UN International Court of Justice ruled that Russia should stop the special operation in Ukraine.,21
2421,Biden calls on Xi Jinping to use his influence with Putin to end the special operation in Ukraine,21
2433,"The International Chess Federation disqualified Russian Serhii Karyakin for 6 months. Earlier, he supported Russia's ""special operation"" in Ukraine.",21
2438,"Since the beginning of the special operation in Ukraine, the number of cases of Internet fraud in Moscow has sharply decreased, the Ministry of Internal Affairs reported.",21
2441,"The Central Bank denies that the head of the Central Bank of Russia, Elvira Nabiullina, was going to resign because of a special operation in Ukraine.",21
2447,US President Joe Biden said that he is not sure that Russia has somehow changed its strategy when conducting a special military operation in Ukraine.,21
2453,Poperechny removed the video in which he discussed the special operation in Ukraine from his YouTube channel at the request of Roskomnadzor,21
2464,LDPR proposes to stop the transit of gas to the EU through Ukraine until the end of the Russian military special operation,21
2492,"A Russian contractor was fired for refusing to participate in a special operation in Ukraine. His document was labeled ""prone to treason, lies and deception""",21
2528,"According to preliminary estimates, Ukraine lost 550 billion dollars as a result of the destruction — Zelenskyi on the losses during the Russian special operation",21
2531,"The Crimean Federal District may be formed after the special operation in Ukraine, its residents will be citizens of the liberated territories, State Duma deputy Dmytro Belyk said",21
2537,"Special services have found the bunker in which Putin is hiding, former Minister of Internal Affairs of Ukraine Avakov said",21
2538,"A court in Moscow fined the Wikimedia Foundation, which supports the work of ""Wikipedia"", 3 million rubles for seven articles with ""non-objective information about a special operation in Ukraine"" and texts about the death of people in Buch.",21
2601,Putin signed a decree on quotas in universities for children of special operations participants in Ukraine.,21
2603,"In case of mobilization, the deputies and senators who just and unanimously approved the conduct of the ""special operation in Ukraine"" receive a deferral from service",21
2607,"The participants of the special operation in Ukraine, like their grandfathers in the Great Patriotic War, are now liberating not only Donbas, but also the whole world, - Deputy Speaker of the National People's Republic Serhiy Neverov",21
2633,"Putin informed colleagues from the CSTO in detail about the progress of the special operation in Ukraine, the issue of the use of CSTO forces in Ukraine was not raised at the summit, the Secretary General said.",21
2638,Volodin on the special operation in Ukraine: war criminals should not be subject to exchange,21
2651,Putin pointed out to Governor Alikhanov the inappropriateness of attempts to link the decline in construction in the Kaliningrad region with the situation due to a special military operation in Ukraine.,21
2709,Singer and musician Leonid Agutin denied the information that he and his wife Anzhelika Varum left Russia because of a special military operation in Ukraine.,21
2725,Pushylin said in an interview with RIA Novosti that he hopes to complete the special operation in Ukraine by the end of the year.,21
2782,"The special operation in Ukraine is going according to plan, Putin said.",21
2857,Putin signed a law on granting the status of combat veterans to border guards who repelled the armed invasion of Russian territory during a special military operation in Ukraine.,21
2957,"The authorities of the Novosibirsk region decided to cancel the festive fireworks in honor of the region's 85th anniversary due to ""inappropriateness"" against the background of a special military operation in Ukraine, the regional government reports.",21
2973,Senators submitted to the State Duma a bill on credit holidays for participants of a special operation in Ukraine — press service of the Federation Council,21
3038,"The authors, executors and customers of the Crimean bridge bombing are the special services of Ukraine - Putin",21
3072,The SBU announced a search for the commander of the group of forces in the zone of special military operation Serhii Surovykin - database of the Ministry of Internal Affairs of Ukraine,21
3148,"Ukrainian leaders do not spare people at all, losses in special operations are from 1:10 to 1:8 - Putin",21
3480,"Piskiv about Zelenskyi's request to accept Ukraine into NATO: we have heard the statement and seen different reactions, we are carefully observing and remembering that Kyiv's orientation towards the alliance was one of the reasons for the special operation.",21
