,title,cluster
340,Brittney Griner is really a man.,67
1051,Brittney Griner arrived in San Antonio after Viktor Bout landed in in Moscow; Putin threatened to continue strikes on energy infrastructure.,67
1225,WNBA player Brittney Griner will face cross-examination. Russia plans to quit the International Space Station. ,67
1241,American WNBA star Brittney Griner appeared in a Moscow court Thursday in the third hearing of her trial on drug charges.,67
1248,"Meanwhile, WNBA star Brittney Griner pleaded guilty to carrying cannabis oil on the second day of a trial in Moscow that could see her sentenced to 10 years in prison, according to media reports from the court.",67
1259,"American WNBA star Brittney Griner is standing trial in Moscow, but experts on Russia’s legal system expect the proceedings will be a show trial.",67
3863,"No deal yet with U.S. on Griner swap for arms dealer Bout, Russia says, article with gallery",67
4659,"Brittney Griner, Star W.N.B.A. Center, Is Detained in Russia. Russian customs officials said a U.S. basketball player had vape cartridges containing hashish oil in her luggage. A Russian news agency identified the player as Griner.",67
4682,What We Know About Brittney Griner’s Release From Russia. The W.N.B.A. star had been detained in Russia on drug charges for nearly 10 months before she was released in a prisoner swap on Thursday.,67
4776,"Brittney Griner’s Impact Is Clear as W.N.B.A. Fans Await Word From Russia. Griner, one of the world’s best basketball players, was detained in Russia on what customs officials described as drug charges. Fans are worried.",67
4912,Brittney Griner’s Circle Turns to a Common Strategy: Silence. Those close to Griner have said little publicly since the W.N.B.A. star was detained in Russia on Feb. 17 on drug charges. Their approach has parallels with other efforts to release Americans held overseas.,67
5273,"Brittney Griner Doing Well in Prison, U.S. Says, but Is No Closer to Release. Some former hostages question whether the family should remain silent, saying pressure campaigns can work.",67
6156,Brittney Griner Swap Puts Spotlight on Americans in Russia. Westerners in Russia have to weigh the risks of living and working in the country against professional and financial opportunities there.,67
6159,"Letters Helped Brittney Griner Survive. Here’s One for Her Future.. When Griner was imprisoned in Russia, letters were her main form of communication with home. Our columnist offers one last letter to mark her return to the United States.",67
6161,Inside the Griner-Bout Swap. How a deal on the prisoner exchanger took shape.,67
6162,When a Prisoner Swap Is a Rorschach-Test. The scene on the tarmac with Brittney Griner and Viktor Bout didn’t just show a prisoner trade. It told the story of where two rival countries had landed decades after the Cold War.,67
6167,"Inside the Prisoner Swap That Freed Brittney Griner. U.S. officials say Moscow had been pushing for the release of a Russian assassin being held in Germany before finally agreeing to release Ms. Griner for Viktor Bout, a Russian arms dealer.",67
6171,"Griner’s Detention Showed the Strength and the Struggle in Women’s Sports. The W.N.B.A.’s players and fans pushed furiously for Brittney Griner’s release from a Russian penal colony, but her plight also highlighted gender inequities in sports.",67
6173,Brittney Griner Is Being Taken to an Army Hospital in San Antonio. The hospital treats both civilians and military personnel who have survived torture or other trauma.,67
6174,"News Analysis: In Brittney Griner Deal, Putin Used Pain, a Familiar Lever. By seizing the basketball star, the Russian president made things so painful for the U.S. that it capitulated and turned over a convicted arms dealer. Can the same tactic work in the war in Ukraine?",67
6177,"Who Is Viktor Bout, the Arms Dealer in the Swap for Brittney Griner?. Viktor Bout has been accused of supplying arms to Al Qaeda, the Taliban and rebels in Rwanda. His exploits helped inspire a 2005 film, “Lord of War,” that starred Nicolas Cage.",67
6178,"Griner’s release puts a spotlight on Paul Whelan, another American imprisoned in Russia.. Paul Whelan, a corporate security executive, was arrested at a Moscow hotel in December 2018. President Biden says his administration is still working on getting him released.",67
6179,"Brittney Griner Is Freed as Part of a Prisoner Swap With Russia. Ms. Griner has been at the center of a fraught geopolitical showdown between Washington and Moscow. The Biden administration traded her for Viktor Bout, a notorious Russian arms dealer known as the “Merchant of Death.”",67
7547,Dear Kremlin: Brittney Griner Is No Maria Butina,67
