,title,cluster
857,"Biden, in Germany for the G-7 summit, said gold is “a major export that rakes in tens of billions of dollars for Russia.”",57
989,"Ukrainian officials welcomed the news that the United States, Germany and other allies will send M1 Abrams and Leopard 2 tanks, and they called for fighter aircraft.",57
991,"Germany will send Leopard 2 tanks to Ukraine, said Chancellor Olaf Scholz. Ukraine's military says it has withdrawn from the eastern town of Soledar.",57
993,"Zelensky removes regional governors and officials. Germany is under pressure from NATO allies, including Poland, to sign off on sending Leopard 2 tanks to Kyiv.",57
995,Poland will ask Germany for permission to send Leopard 2 tanks to Ukraine. ,57
996,Germany has declined to send Leopard 2 tanks to Ukraine or allow other nations to transfer the tanks in their inventories.,57
999,"Ukraine’s allies have been stuck in a rift over who will supply Kyiv with battle tanks, with Germany under pressure to send tanks to Ukraine. ",57
1655,The Russian invasion was a wake-up call that Germany ignored.,57
1847,"Germany calls on Russia to immediately withdraw its troops from Ukraine, Scholz said.",57
1864,Germany will not supply weapons to Ukraine,57
2019,Germany will send a thousand anti-tank guns and 500 Stinger missiles to Ukraine,57
2049,Germany decided to supply weapons to Ukraine in order to protect the country's independence,57
2228,"NATO will not intervene in the situation in Ukraine militarily, it would be a mistake - the chancellor of Germany",57
2252,"Bild: Germany delivered 500 Stinger anti-aircraft missiles and 1,000 Panzerfaust anti-tank grenade launchers to Ukraine",57
2261,"The authorities of Germany intend to provide Ukraine with 2,700 anti-aircraft missiles ""Strela"", the DPA agency reported with reference to sources in the Ministry of Economy.",57
2405,"Berlin is against sending any NATO troops to Ukraine, this is a red line - Germany on the idea of ​​sending peacekeepers to Ukraine",57
2448,"Biden: Denazification of Ukraine is a lie, the Russian authorities want to oust Zelensky, who is a democratically elected Jew whose grandfather fought against Nazi Germany",57
2473,"Germany refused to supply Ukraine with 100 Marder BMPs, which Kyiv requested last week — Welt with reference to sources",57
2553,Germany is considering the possibility of sending howitzers to Ukraine - Reuters with reference to a source in the security service,57
2591,Slovakia is considering the transfer of tanks to Ukraine,57
2612,The volume of gas entering Germany via Ukraine decreased by almost 25% compared to yesterday — the regulator,57
2632,"Hackers from the Russian group Killnet ""officially declared a cyber war on the governments of ten countries"" Among them: the USA, Great Britain, Ukraine and Germany.",57
2789,The budget of Ukraine received a grant from Germany in the amount of 1 billion euros,57
2797,"Germany is ready to provide ""security guarantees"" to Ukraine, the procedure for providing them is being discussed within the framework of the G7 — Scholz.",57
2919,"12 of the 16 federal states of Germany have declared that they no longer have places for refugees from Ukraine, the RND news portal reported with reference to the speaker from the Ministry of the Interior of Germany.",57
2923,"Germany handed Ukraine the COBRA counter-battery radar and 20 GEPARD armored anti-aircraft systems, according to a press release of the German government.",57
2925,Germany has reached the limit in weapons supplied to Ukraine from the Bundeswehr's stockpiles - German Defense Minister,57
2940,Germany crossed the red line when it started supplying Ukraine with lethal weapons - Russian Ambassador to Germany Serhiy Nechaev,57
3017,"Denmark, Norway and Germany will allocate €92 million for the production of 16 Slovak 155-mm Zuzana 2 howitzers for Ukraine. Their firing range is about 40 km.",57
3104,Germany handed Ukraine 16 Biber tank bridge-builders and 10 pontoon-bridge vehicles,57
3317,"Germany is repairing Gepard tanks, which were supposed to be scrapped, and they will be delivered to Ukraine in the spring of 2023 — Der Spiegel",57
3338,The Cabinet of Ministers of the Federal Republic of Germany stated that Ukraine is not obliged to limit its defense to its own territory,57
3446,Germany plans to deliver 40 Marder BMPs to Ukraine by the end of the first quarter of 2023 - Minister of Defense of Germany,57
3623,"Analysis: Germany's new defence minister faces pressure on tanks, army upgrade, article with gallery",57
4393,"Russia’s invasion prompts Germany to beef up military funding.. Chancellor Olaf Scholz announced a major increase to Germany’s defense budget, a shift in longstanding policy.",57
4660,"A Welcome Steeped in History: Ukrainian Refugees Arrive in Germany. Berlin has become a major hub for refugees from Ukraine, welcoming them with an outpouring of help. The response stirs memories of both bright and dark chapters of German history.",57
4915,"American Voters Now View Ukraine as Favorably as France, Germany and Japan. In a new  survey, 81 percent of Americans say Ukraine is either friendly or an ally, a figure that rivals or  exceeds that of many longtime U.S. allies.",57
5024,Can Germany Break Up With Russian Gas?. When a small import threatens to become a big problem.,57
5253,Germany Is Ready to Lead Militarily. Its Military Is Not.. Russia’s invasion of Ukraine prompted Germany to revolutionize its security doctrine. But the war has also exposed how weak a link the German military is in NATO.,57
5497,"A Russian Mole in Germany Sows Suspicions at Home, and Beyond. A director at Germany’s spy service was picked up on suspicion of passing intelligence to Russia. German officials and allies worry just how deep the problem goes.",57
5516,"Hans Modrow, 95, Dies; One of East Germany’s Last Communist Leaders. He became prime minister less than two weeks after the fall of the Berlin Wall, and initially sought to preserve East Germany before accepting reunification.",57
5539,The Artists Questioning Nostalgia for East Germany’s Past. Contemporary works are casting a new light on sentimentality for Communism.,57
5585,Germany Has a Problem. A reckoning with the far right is long overdue.,57
5594,"A plan by Germany, Denmark and the Netherlands aims to get some Leopard 1 tanks to Ukraine ‘within months.’. The new initiative aims to boost Kyiv’s supply of tanks faster as more advanced tanks will take many months to arrive.",57
5628,"Germany adds older Leopard 1s to the list of tank for Ukraine.. An older model than the already approved Leopard 2, the tanks will need refurbishment and could face ammunition shortages.",57
5724,"Germany and U.S., Dropping Resistance, Will Send Battle Tanks to Ukraine. Although welcomed by Kyiv as a critical weapon to expel Russia’s invasion, the Leopard 2 tanks from Germany and Abrams tanks from the United States are unlikely to arrive soon.",57
5726,"Tanks, Finally. Germany and the U.S. open the door to new weaponry for Ukraine.",57
5731,"Russian officials say Leopard 2 and M1 Abrams tanks are a ‘losing scheme.’. Dmitri Peskov, the Kremlin spokesman, said that delivering American M1 Abrams and German Leopard 2 tanks to Ukraine would burden Europe without strengthening the Ukrainian military.",57
5738,"U.S. Plans to Send Abrams Tanks to Ukraine, Officials Say. The Biden administration had resisted sending tanks, which Ukraine says it needs, but the move is seen as likely to push Germany to approve the transfer of its own tanks.",57
5747,"Poland asks Germany’s permission to send its Leopard tanks to Ukraine.. Germany says it will decide shortly on whether to send advanced tanks to Kyiv, which has been pleading for such equipment for months.",57
5751,"Pressure Mounts on Germany. Poland vows to send tanks to Ukraine on its own, if necessary",57
5762,Germany’s Reluctance on Tanks Stems From Its History and Its Politics. A post-Nazi aversion to war and a commitment to promoting peace through engagement combines with an old fixation on Russia and a deep aversion to leading militarily.,57
5766,"Amid Mounting Frustration With Germany, Ukraine Holds Out Hope It Will Get Tanks. While Germany has not yet made a decision on whether to send Leopard 2s to Ukraine, a Kyiv official said his country’s soldiers would begin training on them.",57
5770,"Allies Fail to Agree on Sending Tanks to Ukraine. Officials tried to play down the rift. But Germany is still insisting it will not be the country to take the first step alone, for fear of incurring Moscow’s wrath.",57
5771,The Push for Tanks Falls Short. Germany has been reluctant to send its Leopards.,57
5778,"Ukraine’s Allies Pledge to Send Major Infusion of Military Aid. As representatives from dozens of countries prepared to attend a war-planning meeting in Germany, the talk was of missiles, air defense and — above all — tanks.",57
5785,"Leopard 2 tanks could help Ukraine in a new Russian offensive.. One of the world’s leading battle tanks, the German-made Leopard 2 has sophisticated targeting capabilities, even in rough terrain.",57
5817,Germany Appoints New Defense Minister as Pressure Mounts Over Ukraine. The appointment of Boris Pistorius comes as Germany faces increasing calls to send Leopard 2 tanks to Ukraine.,57
5861,"As Poland and Britain weigh sending tanks to Kyiv, pressure on other allies mounts.. U.S. and European defense officials have long held concerns that giving Ukraine tanks could prompt Russia to escalate the war.",57
5901,"Ukraine Gets ‘Tank Killers’. France, Germany and the U.S. step up their support with new weaponry.",57
6012,This Was the Year Everything Changed in Germany. The country has acknowledged the war in Ukraine as its own.,57
6243,"Germany’s leader, in a call with Putin, vows continued support for Ukraine.. The call, which the Germany chancellery said lasted an hour, was the first between the two leaders since September.",57
6751,13-year-old girl dies in Germany due to wearing a mask,57
6902,Act of Restoration of the Ukrainian State “Proves” Ukraine’s Connection to Nazi Germany,57
7355,Children taken away from Ukrainian refugees in Germany “for emotions and appetite”,57
7608,Discussions about a ban of Schengen visas for Russian citizens is nationality-based discrimination like in Nazi Germany,57
7624,Doctors in Germany urge people not to vaccinate,57
7781,European countries signed pacts with Nazi Germany much earlier than the USSR,57
7849,"Fascists and terrorists rule Ukraine, it is totally like Hitler's Nazi Germany",57
7894,"Forget the Hype, India Didn’t Favor Russia over Germany in Greeting Diplomats",57
7962,German tanks are painted with Nazi symbols before being sent to Ukraine,57
7964,Germany Refuses Arms for Ukraine While Selling to the World,57
7966,Germany does not provide Leopard tanks to oppose American colonisation of Europe,57
7967,"Germany doesn’t trust Ukraine’s Zelenskyy, according to Der Spiegel",57
7969,Germany is the vassal of Washington,57
7970,Germany is under lockdown until next spring,57
7971,Germany participated in the development of biological weapons in Ukraine,57
7972,Germany proposes expelling Ukrainian ambassador,57
7973,"Germany said that ""Kyiv will never receive decommissioned fighters""",57
7974,Germany starts filtering refugees from Ukraine,57
7975,Germany will no longer supply weapons to Ukraine,57
