,title,cluster
17,North Korea has taken military action against Russia.,2
20,“Chinese military convoy enters Ukraine from Russia.”,2
215,“Norway readies its military to counter Biden.”,2
281,"Says Mike Gibbons said ""military service doesn't count as real work.""",2
307,"The U.S. military has reinstated a draft, and women are included.",2
342,“U.S. military arrests Michael Sussmann.”,2
502,"""We’ve spent more money on the military than the next 12 nations combined.""",2
632,"""We spend more on our military than the next eight nations combined.""",2
634,"""Three or four countries"" out of roughly 60 in the anti-ISIS coalition ""are providing military force.""",2
706,"""The U.S. spends more money on its military than the 16 biggest military budgets in the world"" combined.",2
728,"Says ""right now, we have more military spending than the next 10, 11, 12 countries combined.""",2
900,The Russian president has given no signs of wavering despite mounting military losses.,2
953,"The Russian military isn’t ""woke."" The Ukraine war is showing why that’s a weakness, not a strength.
",2
1119,Moscow's mayor said he is ending the city’s military mobilization drive after searches for men evading the draft there caused a fierce backlash.,2
1151,Putin insisted only reservists would be called to duty but critics say military summonses are being issued to punish antiwar activists and persecute minorities,2
1273,"Ukraine faces an increasingly grim fight in the Luhansk region, where Ukrainian officials warn that Russia is staging heavy military equipment.",2
1274,"Moscow made its first comment on the captured U.S. citizens, the military veterans Alexander J. Drueke and Andy Tai Huynh. ",2
1312,"Russian forces advanced Sunday in the industrial hub of Severdonetsk, Ukraine’s military said. Analysts say Moscow controls most of the region.",2
1606,A recruitment officer at a military enlistment station in Irkutsk was shot and wounded by a young man as thousands continued to flee Russia's chaotic Ukraine mobilization.,2
1627,"Analysts say that despite the surge in outside aid, Kyiv can hope for little more than a stalemate with Russia’s far bigger, better armed military. ",2
1725,The military equipment and troops keep coming.,2
1743,Ukraine’s immediate economic recovery is as important as long-term military defense.,2
1805,It is reported that Ukrainian air defenses shot down a Russian military aircraft in eastern Ukraine,2
2021,Latvia sent more than 30 trucks with military cargo and medical goods to Ukraine,2
2030,France will soon deliver new military equipment to Ukraine — Macron's office,2
2045,"The authorities of Ukraine are releasing former military prisoners to participate in hostilities, the Prosecutor General's Office reports.",2
2085,"McDonalds will also help the military of Ukraine and feed them. The statement says that the food will be handed over to representatives of the local authorities, who will distribute it ""where they need it the most.""",2
2946,"Putin still has a lot of military potential at his disposal, and not just for use in Ukraine — the White House",2
2972,Recruits of the fall draft will not be sent to the military operations zone in Ukraine — General Staff,2
2977,Rapper Timati (Timur Yunusov) said that he is ready to go to fight in Ukraine if he receives a summons to the Military Commissariat.,2
3323,Congressional passage of temporary government funding will lead to possible suspension or reduction of military aid to Ukraine — Politico,2
3463,"The Ukrainian military returns to Oklahoma, where they will be trained to work with Patriot. In general, it is planned to train about a hundred specialists in a few months.",2
3501,Lukashenko stated that there are no plans to send Belarusian military personnel to Ukraine,2
3533,"If the Ukrainian military-industrial complex has not been zeroed out, it is rapidly moving towards it, its own base will not remain, and ours is only growing - Putin",2
3543,The man was passing data on the location of Russian military equipment to Ukraine,2
3552,"The authorities of Ukraine release former military prisoners to participate in hostilities, the Prosecutor General's Office reports.",2
4430,"Ukraine Presents a Moral Crisis, Not Just a Military One. All possible outcomes involve sacrifice and suffering on a huge scale.",2
5865,Putin’s Military Reshuffle. Russia replaces its commander in Ukraine after just three months.,2
5941,"Deadly Strike on Russians in Ukraine Exposes Moscow’s Military Failings. A Ukrainian attack with U.S.-made rockets may have left hundreds of casualties, and pro-war Russians accused their military commanders of repeating fatal errors.",2
6036,Belarus’s leader tries to play down suggestions that recent military moves were aimed at Ukraine.. Some Ukrainian officials have warned that a military exercise involving Russia could be a precursor to a new offensive aimed at Kyiv.,2
6197,Are We Sleepwalking Through a ‘Decisive Decade’?. Americans can no longer take their traditional military advantages for granted.,2
6419,A video of military planes flying overhead is footage from the Russian invasion of Ukraine.,2
6528,Ukraine's Military Has Totally Blockaded Russian Forces In The Donetsk Region,2
6725,"""Promotion for the military and their families""",2
6829,A clash of civilizations prompted a domestic military conflict in Ukraine,2
6895,Accusations about Russian military war crimes are unacceptable: a lot of fakes on this topic,2
6986,An OSCE staff member was hit by a mine planted by the Ukrainian military,2
7052,"As Military Tensions Rise, ‘Mythical’ Russian Aggression Is Very Real in Ukraine",2
