,title,cluster
7,"The risk of death among children vaccinated against COVID-19 is 52 times greater, says ONS",75
258,“Your government quietly confirmed the fully vaccinated are developing Acquired Immunodeficiency Syndrome.”,75
315,“Worldwide data has confirmed the vaccinated are developing COVID vaccine-induced Acquired Immune Deficiency Syndrome.”,75
6304,Only vaccinated Ukrainian citizens are eligible for government aid payments during Russian invasion.,75
6744,107 people died in Cherkasy region after being vaccinated against COVID-19,75
6754,15-year-old teen dies in US after being vaccinated with Pfizer,75
6781,"45,000 people died in the US within 3 days after being vaccinated against...",75
6789,60% of all new COVID-19 cases are in people who have been vaccinated,75
6790,62% of people vaccinated against COVID-19 have irreversible heart damage,75
6796,"87,000 nurses in the Netherlands refuse to be vaccinated against COVID-19",75
6799,96% of Omicron infections in Germany occur in fully vaccinated,75
6835,A figurehead was vaccinated instead of Bill Gates,75
6946,"All pregnant women vaccinated against COVID-19 had a miscarriage, hidden data from Pfizer trials",75
6962,"American airline Southwest Airlines canceled 2,000 flights due to pilots refusing to be vaccinated",75
7073,Auschwitz was built in Ukraine to “dispose of the vaccinated”,75
7108,Bavaria PM has been vaccinated against COVID-19 at least seven times,75
7259,CDC changes criteria for detecting COVID-19 in vaccinated people,75
7293,COVID-19 vaccinated “over the shoulder” in Latvia,75
7345,Chief Infectionist of Vinnytsia region refused to be vaccinated against COVID-19,75
7353,Children in orphanages will be forcibly vaccinated against COVID-19 in Ukraine,75
7354,Children in schools will be vaccinated without parental consent,75
7546,Dead sperm found in men vaccinated against COVID-19,75
7668,"Draft Law No. 4142 “will force everyone to be vaccinated”, and the unvaccinated will be “taken property”",75
7931,Fully vaccinated are 8 times more likely to die from the Delta strain,75
7990,"Graphene, metal fragments and helminths can be found in the blood of those vaccinated against COVID-19",75
8110,"In German supermarkets, vaccinated and unvaccinated are separated by a metal fence",75
8124,"In Israel, those who have been vaccinated are given cards “with a sheep”",75
8159,"In Sweden, 87% of COVID deaths are fully vaccinated",75
8160,"In Sweden, vaccinated COVID-19 are massively ill",75
8194,"In Wales, the majority of those hospitalized with COVID-19 are vaccinated",75
8205,"In the UK, most of the deaths from COVID-19 are among the vaccinated",75
8206,"In the US, 90% of hospitalized COVID-19 patients are fully vaccinated",75
8217,"Incidence among fully vaccinated people ""accelerates"" every week - document",75
8246,Invented a 3D chip patch that is implanted into the body of vaccinated,75
8610,Mandatory bracelets with tags for vaccinated people are introduced in Ukraine,75
8632,Mass cases of cancer among vaccinated against COVID-19,75
8697,More than 75 athletes died suddenly or became seriously ill after being vaccinated,75
8741,Most of those hospitalized with COVID-19 in Ukraine are vaccinated,75
8846,Nanochips were found in the bodies of those vaccinated against COVID-19,75
8906,Nobel Laureate Luc Montagnier Says All Vaccinated Will Die Within 2 Years,75
8928,Number of plane crashes due to vaccinated pilots on the rise worldwide,75
8961,Omicron predominantly affects vaccinated people,75
8962,"Omicron strain mainly infects people who have been vaccinated three times, - Italian professor",75
8984,Only vaccinated masked people can be in the center of the German city of Leipzig,75
8994,"Out of 127 vaccinated women, only 12 managed to give birth to a live child",75
9020,Paul McCartney vaccinated against coronavirus by Sputnik V,75
9035,People vaccinated against COVID-19 cannot fly due to risk of thrombosis,75
9036,People who have been vaccinated can be “connected” using an embedded chip,75
9042,Pfizer CEO is 'afraid' to get vaccinated with his own vaccine,75
9123,Poles plan to be vaccinated against coronavirus forcibly,75
9347,Red Cross bans vaccinated people from donating blood,75
9950,Seven Ukrainians lost their health after being vaccinated against COVID-19,75
10269,The South African strain of COVID-19 is spreading among vaccinated people 8 times faster than among unvaccinated...,75
10574,"The first man in the world vaccinated against COVID-19 died, “the vaccine helps”",75
10673,The whole world refuses to be vaccinated against COVID-19,75
10729,There is no difference between vaccinated and unvaccinated against COVID-19,75
10775,Those who recover from COVID-19 do not need to be vaccinated,75
10776,Those who refuse to be vaccinated can be vaccinated using a PCR test,75
10779,Thousands of children are being forcefully vaccinated in Australia without parental consent,75
10841,Two soldiers died after being vaccinated in Eastern Ukraine,75
10947,US nurse who fainted after being vaccinated against COVID-19 dies,75
11635,Unvaccinated children have better health than their vaccinated peers,75
11661,Vaccinated Blogger Died Live on Cooking Show,75
11662,Vaccinated Britons under 60 are twice as likely to die as unvaccinated,75
11663,"Vaccinated people ""excrete"" coronavirus spike proteins and infect others",75
11664,"Vaccinated people must be isolated, otherwise they can become seriously ill",75
