,title,cluster
389,“American coronavirus vaccine killed five Ukrainians.”,27
400,Says a “5G LAW PASSED while everyone was distracted” with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure.,27
941,"Consumers around the world are experiencing shortages of their favorite foods due to the Ukraine war, cost of living crisis, inflation and coronavirus pandemic. ",27
1450,Major disruptions last year have given way to sudden crises caused by war in Ukraine and a coronavirus spike in China.,27
6752,131-year-old rabbi dies of coronavirus,27
6779,36 people die in Slovakia after coronavirus vaccine,27
6876,A ‘Thai Variant’ for Coronavirus? Not Really. It's Complicated.,27
6971,Americans began testing coronavirus vaccine on Ukrainian soldiers,27
6980,Americans start testing coronavirus vaccine on VSUshniki,27
6995,An outbreak of coronavirus occurred on board a British aircraft carrier - the vaccine does not help,27
6996,An overview of the “coronavirus absurdity” from an American journalist,27
7016,"Another video about how the coronavirus is a hoax, and people don't die in Italy...",27
7063,"Asymptomatic carriers of coronavirus cannot infect others, so wearing masks is absurd",27
7099,"Back in 2003, it was known about the coronavirus, and how to treat it",27
7175,"Bill Gates said 700,000 people would be affected by the new coronavirus vaccine",27
7178,Bill Gates will make money on a coronavirus vaccine,27
7185,"Blasting Western Media, China Skirts Its Own History of Spreading Coronavirus Lies",27
7193,Bolsonaro’s Son Counters Coronavirus Attacks with Spin-tistics,27
7243,Bus Passenger Who Was Coughing and Had Coronavirus Symptoms Beaten in Ukraine,27
7299,Cabbage can kill coronavirus,27
7328,Car rally organized in Lithuania against coronavirus restrictions,27
7330,"Cashiers, sellers do not get infected with coronavirus",27
7401,China Sidesteps WHO Chief on Coronavirus Origins with Anti-US Disinfo,27
7404,China Tries to Sow Doubt About Coronavirus Origins,27
7408,China defeated the “terrible coronavirus pandemic” that never happened,27
7413,China’s Bogus Attack on a Top U.S. Coronavirus Lab,27
7424,China’s Official Coronavirus Timeline Starts Out Weeks Too Late,27
7443,Chip found in coronavirus test,27
7445,Church is not a place where coronavirus spreads,27
7453,Colin Powell’s Death Does Not Undercut Coronavirus Vaccines,27
7470,Coronavirus Pandemic Is a Worldwide Scam by WHO,27
7471,Coronavirus can be defeated without quarantine - an example of Belarus,27
7472,Coronavirus can be destroyed by breathing exercises,27
7473,Coronavirus can be “washed out” with warm water and salt washing,27
7474,Coronavirus does not affect the death rate in France,27
7475,Coronavirus does not exist in Africa and India,27
7477,Coronavirus is 'allergic' to ginger,27
7478,Coronavirus is a bacterium that causes blood clots,27
7479,Coronavirus is a scam orchestrated by China,27
7480,Coronavirus is the 'biggest hoax' in human history,27
7481,"Coronavirus pandemic is a hoax, old photos are used for evidence",27
7482,Coronavirus protests in Brazil,27
7484,Coronavirus tips and advice from Johns Hopkins Hospital,27
7486,Coronavirus vaccine will change the human genetic code,27
7487,"Coronavirus will disappear by itself, a vaccine is not needed",27
7566,Denmark canceled vaccinations and lifted restrictions related to coronavirus,27
7598,Did Russia Spread Dirt on a U.S. Coronavirus Vaccine? You Betcha.,27
7621,"Doctor Ivan Sinsyak, who treated patients infected with coronavirus around the clock, dies",27
7827,Fake “Doctor” Leonard Caldwell about coronavirus,27
7861,Five Latin Countries Where Coronavirus Case Counts are Anyone's Guess,27
7868,Flu shot increases risk of coronavirus many times over,27
7871,Food prices have risen by 80% in Ukraine due to coronavirus,27
7904,Four Super Fake Coronavirus Claims (That We Saw Today),27
7934,Garlic water is a natural coronavirus vaccine,27
7960,"German scientists have proven that the coronavirus does not ""live"" on surfaces",27
7968,Germany has finally found a cure for coronavirus,27
7980,Global swindlers want to turn Ukrainians into slaves with the help of “coronavirus psychosis”,27
8023,Holding your breath for 10 seconds can detect coronavirus,27
8031,Hot drinks 'kill' coronavirus,27
8077,"If not for quarantine, the coronavirus epidemic would have ended long ago",27
8153,"In Russia, a Conspiracy Rehash Blames US for Coronavirus",27
8224,Indian government says 'Indian strain of coronavirus' was made up,27
8232,Infowars’ Jones Hawked ‘Nanosilver Toothpaste’ Fake Coronavirus Cure,27
8235,Inhaling vodka vapor can cure coronavirus in one day,27
8269,Iran’s Immunity from the Coronavirus? Kiss a Holy Tomb,27
8279,Iraq Reports Coronavirus Variant ‘More Dangerous’ for Children,27
8280,Iraq Reports Coronavirus Variant ‘More Dangerous’ for Children,27
8287,Is Coronavirus ‘Like a Strong Flu’?,27
8308,Israel recognized the futility of the Pfizer vaccine against coronavirus,27
8346,Japanese Nobel Laureate Claims Coronavirus Was Made in China,27
8556,Lubricating the nose with a soapy solution of laundry soap will protect against coronavirus,27
8585,Madagascar’s President Promised a Miracle Coronavirus Cure. It Didn’t Work.,27
8587,Maduro Again Downplays the Depths of Venezuela’s Coronavirus Crisis,27
8591,Maduro Downplays Venezuela’s Coronavirus Disaster,27
8594,"Maduro's Boasts of Coronavirus Success, Ignores Cratering Health System",27
8630,Masks do not protect against coronavirus - US Centers for Disease Control and Prevention,27
8631,"Masonic trace found in the word ""coronavirus""",27
8695,More than 240 VSU employees are infected with coronavirus,27
8700,Mortality from coronavirus is negligible,27
8701,Mortality in Ukraine in 2020 is less than in 2019 - coronavirus is not...,27
8734,Mosquitoes transmit coronavirus,27
8797,NATO is an aggressive coronavirus of capitalism,27
8905,Nobel Laureate 'Exposed Coronavirus',27
8923,Not a single person died from the coronavirus,27
8974,"Only 3 people died of coronavirus in Italy, vaccine is not needed - fakes...",27
9000,PCR test fails to detect coronavirus,27
9001,PCR testing for coronavirus is a global hoax,27
9032,"People die not from coronavirus, but from thrombosis – aspirin will help",27
9296,Quarantine doesn't work and asymptomatic carriers don't transmit coronavirus - Dr. Mike fakes...,27
9351,Regular drinking of water with soda as a prevention of coronavirus,27
9644,"Russia, China Hype Speculation About Coronavirus Lab Origin in U.S.",27
9721,Russian Media Spew U.S. Coronavirus Conspiracies for Domestic Audience,27
9732,Russian News Site Distorts U.S. Coronavirus Poll,27
9931,Scientists predict that 80% of humanity will die from coronavirus,27
9936,Secret Coronavirus Report,27
9961,"Singapore ""crushed"" the coronavirus in 20 days",27
9975,Soda inhalation is a way to treat and prevent coronavirus,27
9976,Soda with lemon cures coronavirus,27
10013,Staged stories about the “terrible pandemic” of the coronavirus,27
10037,Sweden abandoned the fight against coronavirus because it does not threaten people,27
10046,"Switzerland, Turkey, Czech Republic and Ukraine are “withdrawing from the coronavirus project”",27
10063,Tanzania’s President Rejected Coronavirus Reality. Now He Rejects Vaccines.,27
10080,That ‘Special Drug’ China Gave Turkey for Coronavirus,27
10213,The Ministry of Health of Belarus recognized coronavirus as a mental illness,27
10249,The Rockefellers knew about the coronavirus pandemic in advance,27
10342,The US knew about the coronavirus pandemic long before it began,27
10543,The coronavirus epidemic proves that the EU has abandoned Ukraine,27
10544,The coronavirus pandemic is the result of systemic corruption in science and the media,27
10545,The coronavirus pandemic plan was announced at the opening of the 1992 Olympics,27
10546,The coronavirus pandemic was planned by Bill Gates 8 years ago,27
10547,The coronavirus vaccine is ready and this is the most serious scam,27
10559,The danger of coronavirus is exaggerated by 20-35 times,27
10624,The reason for the outbreak of coronavirus in Dnipropetrovsk is a meeting of Baptists,27
10633,The same coronavirus as now was already in 2003,27
10636,The source of coronavirus is 5G technology towers,27
10717,There is a cure for coronavirus - it's VetOx-1000,27
10774,Those who have recovered from chickenpox and measles have a degree of protection against coronavirus,27
10850,"U.S. Did Not Weaponize Coronavirus, Despite Russian Claims",27
11271,Ukraine spent 60 billion to fight coronavirus,27
11451,Ukrainian biolaboratories conducted experiments with bat coronavirus,27
11466,Ukrainian farmers throw away crops due to coronavirus,27
11637,Update: China Misleads on Nature of Wuhan Coronavirus Research,27
11731,WHO 'unexpectedly' says there is no coronavirus pandemic,27
11733,WHO Offered Madagascar President Bribe for Coronavirus Medicine,27
11735,WHO called the Swedish experience in the fight against coronavirus an example to follow,27
11738,WHO inflates statistics on deaths from coronavirus,27
11760,Was a Bangkok Market the Original Coronavirus Source?,27
11761,Was a Bangkok Market the Original Coronavirus Source?,27
11783,Wearing a mask can help coronavirus enter the brain,27
11852,Wet cough and runny nose indicate absence of coronavirus,27
11922,You can protect yourself from coronavirus with the help of “interferon” prepared at home,27
11993,Zelenskyу introduces tax on war and coronavirus in Ukraine,27
12016,‘Zero Evidence’ for Novel Coronavirus Lab Leak? Not so Fast.,27
