,title,cluster
44,"Vladimir Putin “released 35,000 children from tunnels and subway in Ukraine.”",61
56,Russian President Vladimir Putin “was assassinated.”,61
58,“Putin Vows to ‘Crush’ Child Traffickers in Ukraine”,61
69,Video shows Russian President Vladimir Putin meeting with South Korea’s president.,61
130,"Says Russian President Vladimir Putin said Pope Francis ""is not a man of God.""",61
134,"Says American polling shows Russian President Vladimir Putin has ""an 80 percent approval rating.""",61
137,“Putin bombs Biden-owned villa in Ukraine while hammering biolabs & pedophile rings.”,61
219,Vladimir Putin “is fleeing the war!”,61
225,El Presidente de Rusia Vladimir Putin “anuncia que se arrepiente de invadir Ucrania”.,61
271,"Vladimir Putin “ended the Rothschild's control over Russia by nationalizing the Russian centralized bank.""",61
288,Putin beheaded bioweapon engineers in Ukraine.,61
312,A Time magazine cover shows Vladimir Putin with Hitler’s mustache.,61
320,Says Vladimir Putin said the West is controlled by Satanic pedophiles.,61
363,“President Putin bans mandatory vaccinations in Russia.”,61
508,"""Putin issues international arrest warrant for Soros""",61
520,"Says Russian President Vladimir Putin got a standing ovation from the Duma after he gave a speech saying Muslims are ""taking over"" other countries but won't take over Russia.",61
607,"""Gov. Pence said, inarguably, Vladimir Putin is a better leader than President Obama.""",61
613,"Says Russian President Vladimir Putin ""calls me brilliant.""",61
713,"Says Vladimir Putin once said, ""The breakup of the Soviet Union was the greatest geopolitical tragedy of the 20th century.""",61
806,Fierce battles in eastern Ukraine have thrown a new spotlight on a private Russian military group led by a rogue millionaire with longtime links to Russia’s President Vladimir Putin,61
810,Russian President Vladimir Putin said there was no need to mobilize more soldiers now.,61
814,"Since Vladimir Putin’s invasion of Ukraine, a torrent of Russians have arrived in Dubai — seeking refuge from military mobilization and international sanctions.",61
824,"Yevgeniy Prigozhin, the Russian tycoon behind mercenary group Wagner, personally told Vladimir Putin that military chiefs are mismanaging the war, U.S. officials said.",61
828,Kyiv region was hit by drone strikes as NATO defense ministers met in Brussels. Russia's Vladimir Putin met with Turkey’s Recep Tayyip Erdogan in Kazakhstan.,61
830,Information about dissent in Vladimir Putin's inner circle was deemed significant enough that it was included in President Biden’s daily intelligence briefing.,61
834,"Russian President Vladimir Putin announced the illegal annexation of the Donetsk, Luhansk, Kherson and Zaporizhzhia regions at a ceremony in Moscow. ",61
836,"Vladimir Putin is working to destroy the old international order. Xi Jinping is looking to build a new one, with China at its center. ",61
866,"The Russian czar's embrace of Europe, however, is in stark contrast with President Vladimir Putin's isolation from the West. ",61
923,"Russian President Vladimir Putin spoke with Chinese President Xi Jinping, seeking to strengthen ties as the Ukraine war deepens his international isolation.",61
939,"The Ukraine war is not over by any means, but the counteroffensive in Kharkiv has exposed anew President Vladimir Putin’s catastrophic miscalculations.",61
940,"The car explosion that killed Daria Dugina, the daughter of Vladimir Putin ally Alexander Dugin, is becoming a flash point in the Russia-Ukraine war. ",61
943,The unwillingness to punish President Vladimir Putin for a killing in Berlin ordered by Moscow added to the Kremlin’s sense of impunity before the Ukraine war.,61
946,Russian President Vladimir Putin has been portrayed as more eccentric and irrational in the lead-up to the Ukraine war and in the following months.,61
1039,"Russian President Vladimir Putin is in Minsk to meet with Belarusian President Alexander Lukashenko, his regional ally.",61
1040,"Russian President Vladimir Putin plans to meet Monday with ally Alexander Lukashenko, the Belarusian president.",61
1060,"Up to 13,000 Ukrainian troops have been killed in the war, a presidential adviser said. President Biden said he has no plans to meet Vladimir Putin until Russia signals an intention to end the war.",61
1068,"Russian President Vladimir Putin is weaponizing winter and trying to freeze Ukraine into submission, said the top U.S. diplomat at the United Nations.",61
1085,"Meanwhile, Russian President Vladimir Putin proposed a law to strip the citizenship of people who criticize the war if they have foreign parents.",61
1100,"It is vital to keep all eyes and ears on Vladimir Putin’s deeds, not be distracted by his words. He is carrying out war crimes in Ukraine.",61
1103,President Biden expressed skepticism of Russia's intentions after Vladimir Putin downplayed the chance that he would use a nuclear weapon in Ukraine. ,61
1125,President Vladimir Putin speaks at Russian Energy Week. NATO ministers and the Ukraine Defense Contact Group hold meetings in Brussels.,61
1128,"Russian President Vladimir Putin promised reprisal after the Crimean Bridge explosion. Strikes hit Kyiv, Zaporizhzhia, Kharkiv and other cities. ",61
1141,Vladimir Putin’s language is escalating precisely because his strategic position is deteriorating.,61
1142,"With repeated military blunders, Vladimir Putin trapped himself in a failing war in Ukraine. A speech on annexing territory showed him struggling to get a grip. ",61
1143,"Russia’s Vladimir Putin will sign a treaty annexing parts of Ukraine on Friday, as separatist leaders arrive in Moscow and investigations into Nord Stream gas explosions continue.",61
1154,"Following battlefield setbacks over recent weeks, Russian President Vladimir Putin delivered on Wednesday a national address.",61
1155,Zelensky's U.N. General Assembly address came after officials decried as a dangerous escalation Russian President Vladimir Putin’s partial military mobilization.,61
1163,"Ursula von der Leyen is in Kyiv to discuss E.U. trade, while Chinese President Xi Jinping met with Russian President Vladimir Putin in Uzbekistan.",61
1189,"Russia claimed that “Ukrainian special services” were behind the car bombing that killed the daughter of Alexander Dugin, an ally of Russian President Vladimir Putin.",61
1190,Russian President Vladimir Putin’s campaign to topple Ukraine's government hasn’t gone as planners in the Kremlin thought it would. ,61
1191,"Daria Dugina, the daughter of key Putin adviser Alexander Dugin, was killed in an explosion in the Moscow region. ",61
1232,CIA chief William Burns downplayed rumors about Russian President Vladimir Putin’s health. Moscow’s ambitions may go beyond the eastern Donbas region.,61
1235,"Ukraine's first lady, Olena Zelenska, met Jill Biden at the White House as Russian President Vladimir Putin had talks with top Iranian leaders and Turkish President Recep Tayyip Erdogan in Tehran.",61
1271,We can't afford to let Vladimir Putin win the energy war,61
1352,Putin won’t find it easy to mobilize Russia for war.,61
