,title,cluster
39,Photo of unbroken windows proves war in Ukraine is fake.,43
47,Photo of injured Ukrainian woman was from 2018 Russia gas explosion.,43
78,A photo of a wounded young child was captured in Ukraine in 2022.,43
135,"Photo shows “Russian soldiers with a Ukrainian girl, celebrating their human trophy.”",43
141,A photo showing young children saluting troops was captured in Ukraine in 2022.,43
144,A photo shows a Russian warplane under attack.,43
174,Photo shows fighting in Ukraine.,43
254,A photo of Ukrainians with paintball guns proves the war is staged.,43
269,A photo shows students in Lviv celebrating Adolf Hitler’s birthday.,43
298,"A photo shows ""NATO resupplying Ukrainian farmers anti-tank supplies.""",43
349,Photo shows Empire State Building lit up to support Ukraine.,43
359,Photo shows people recently protesting in Austria.,43
379,Photo shows Time magazine cover with Barack Obama that says “Treason.”,43
386,"Photo shows Angela Merkel, Theresa May and Dalia Grybauskaitė as teenagers.",43
418,"Says a photo shows an old Christmas tradition of women apologizing ""to their husbands for all the mistakes they made during the year and beg for forgiveness.""",43
428,A photo shows a man grabbing a woman’s rear while watching the Apollo 8 launch in 1968.,43
451,A photo shows Muslims laughing in front of a burning Notre Dame.,43
716,A photo from the Russia-Finland hockey game shows a sad Vladimir Putin and Dmitry Medvedev.,43
1925,Ukrainians lined up at the military commissariat. They are ready to defend their land. Photo from Rivne.,43
1933,"Actor Marat Basharov supported Russia's war with Ukraine by attaching a photo with Putin and commenting on it ""Thank you""",43
2798,A photo of the First Lady of Ukraine Olena Zelenska appeared on the cover of the new issue of Time,43
4640,"He Won an Olympic Silver for Ukraine. Now He’s Hiding in a Kyiv Garage.. At the Beijing Games, Oleksandr Abramenko got a hug from a Russian rival in a photo that went viral. This is the latest photo of him.",43
4975,"A pregnant woman photographed after a Russian strike on a maternity hospital has died, The A.P. reports.. Her baby also died, the news organization said. The photo captured last week has become one of the defining images of human suffering in the war.",43
5007,"The Story Behind a Defining War Photo. Lynsey Addario, a photojournalist, took an image that captured the new reality of the fighting in Ukraine.",43
6292,"Photo shows burning of Ukrainian history books by Russian occupation forces in Melitopol, as part of Russia's invasion of Ukraine in 2022.",43
6325,"The photo depicts Natasha Perakov, the first Ukrainian female fighter pilot who was killed during Russia's invasion of Ukraine.",43
6327,Photo shows Ukrainian children hiding in a metro station after Russia's invasion,43
6328,A photo depicts a Ukrainian soldier crying after Russia invaded Ukraine.,43
6332,Does a viral photo show Ukrainian soldiers praying during the Russian invasion?,43
6347,Heartbreaking photo of an old Ukrainian man and his pet cat in the midst of Russia’s invasion of the country.,43
6358,"Photo shows Kyiv's Independence Square five days apart, before and after Russia's invasion.",43
6361,Photo shows Ukraine's first female fighter pilot who was killed during the Russian invasion.,43
6374,This photo shows a Ukrainian soldier saying goodbye to his wife after the Russian invasion of Ukraine in 2022.,43
6387,Time magazine has published a cover with a photo equating Putin with Hitler after the invasion of Ukraine.,43
6391,Post Shows A Recent Photo From The Russian Invasion Of Ukraine And Times Photo Of The Decade,43
6396,The photo of the child is from the ongoing Russian invasion of Ukraine.,43
6398,Photo shows Ukrainians kneeling and praying in the snow before Russian invasion.,43
6404,Photo shows Ukrainian President Volodymyr Zelenskyy visiting front line troops during the February 2022 invasion by Russia.,43
6405,Photo shows child wounded in Russia invasion of Ukraine,43
6407,A photo shows a Russian jet going down in flames as it invaded Ukraine,43
6453,Photo shows child whose parents died in the war in Ukraine,43
6465,Recent photo of two Ukrainian children sending off soldiers to fight the Russians,43
6467,Photo of a girl crying beside a dead body from the recent Russia-Ukraine conflict,43
6479,"Photo of Natasha Perokov, the Ukraine’s first female fighter pilot who died during the war with Russia",43
6482,Photo claiming to be aid work by ISKCON in Russia-Ukraine conflict,43
6502,Recent photo of Ukraine after the Russian attack,43
6509,Photo shows a heart-breaking scene from Ukraine in 2022.,43
6555,A photo of Chinese and Russian soldiers shows that the CCP sent special forces to join the war in Ukraine in the name of volunteers to aid Russia.,43
6571,The claim that the photo shows the US general captured in the Ukraine-Russia war,43
6575,This photo with overturned cars proves that the war in Ukraine was staged,43
6577,Photo shows Russian fighter jet shot down in Ukraine,43
6620,Photo shows children in front of armored vehicles in the war in Ukraine,43
6634,Photo of players from Dynamo football club who wore military uniform to fight in the ongoing war in Ukraine,43
6653,Photo shows Sikhs offering food to people affected by the Ukraine conflict,43
6661,Photo showing Air India plane to be the sole plane flying above the Russia-Ukraine war zone,43
6672,"The photo of the bloody woman was not taken during the ongoing Russian-Ukrainian war, but four years earlier, after a gas explosion in a block of flats.",43
6683,Photo shows Russia's attack on Ukraine.,43
