,title,cluster
5,"In Chile, the law on the rights of “mutants” and genetically modified people has been approved – Ostap Stakhiv",52
109,"""We lock up close to 2.4 million people in this country. We're locking up more people than China and Russia.""",52
118,"""Crimea became part of Ukraine only in 1954. Crimea was historically part of Russia, and (Nikita) Khrushchev gave it to Ukraine in a gesture that mystified some people.""",52
122,"The Obama administration ""called Bashar Assad a reformer when he was turning his Russian-provided guns on his own people.""",52
355,“People are 7% poorer now because of Biden inflation.”,52
402,Says Russia unleashed more than 500 lions on its streets to ensure that people are staying indoors during this pandemic outbreak.,52
433,"""A lot of people are talking about"" the removal of a ""very fair prosecutor"" in Ukraine.",52
443,"A video of Mark Zuckerberg shows him talking about controlling ""billions of people’s stolen data"" to control the future.",52
552,"""The best estimate is that 200,000 people in Wisconsin were either denied or chilled in their efforts to vote"" in the 2016 presidential election.",52
643,"When ICE releases illegal immigrants, ""a lot of those people are not from Honduras and Mexico. They’re from Iraq and Somalia and Russia.""",52
679,"""Since 2010, America has put more people back to work than Europe, Japan, and all advanced economies combined.""",52
698,"There are fewer wars, there are fewer people dying in wars ""now than there have been in quite some time.""",52
699,"""The so-called defense minister of the People's Republic of Donetsk ... actually posted a bragging social media posting of having shot down a military transport. And then when it became apparent it was civilian, they pulled it down from social media.""",52
860,"As of today, more than 100 million people have been forced to flee their homes — more than 1 percent of humanity.",52
966,The group represents a key weapon in Ukraine’s wartime arsenal: The will of everyday people to risk their lives to defend their nation.,52
1153,Two U.S. veterans and five Britons were among nearly 300 people released as part of a prisoner exchange between Moscow and Kyiv.,52
1246,The prisons of Belarus are full of people detained on sham accusations,52
1421,"More than 4 million people have now fled Ukraine, according to the United Nations.",52
1466,"Half of the 3 million people who have fled the war in Ukraine are children.  In their own words and drawings, some shared what they have been through.",52
1520,The latest U.S. assessment of the war in Ukraine came a day after at least 20 people were killed in missile strikes in Vinnytsia.,52
1722,These courageous people demonstrated vividly the opposition that Mr. Putin faces at home.,52
1728,People interviewed in both Kiev and the east are weary of war but still deeply divided on a way forward.,52
1887,Biden: We support the brave people of Ukraine,52
1897,"In Russia, over 1,500 people have been detained at actions in support of Ukraine in recent hours, Russian opposition leader Volodymyr Kara-Murza reported this",52
1920,"Over 300,000 people signed a petition demanding an end to the war with Ukraine on Change.org in one day",52
2114,The petition against the war in Ukraine has already been signed by more than 1 million people,52
2163,"Boris Grebenshchikov: ""The war with Ukraine is madness. And the people who started it are the shame of Russia""",52
2169,The administration of the French city of Colmar dressed its Statue of Liberty in the colors of the Ukrainian flag. The action was held as a sign of solidarity with the people of Ukraine.,52
2194,Up to 4 million people could already leave Ukraine - UN,52
2231,"More than 830,000 people left Ukraine - UN",52
2373,"The number of refugees who left Ukraine since February 24 has reached 2.5 million people, the UN High Commissioner for Refugees Filippo Grandi said.",52
2430,10 million people have been forced to leave their homes in Ukraine since February 24 — according to the UN High Commissioner for Refugees,52
2678,The number of refugees from Ukraine exceeded the mark of 6.7 million people,52
2818,"In his evening address to the people, the President of Ukraine stated that the personnel purge has begun in the SBU. They are going to fire 28 high-ranking officials of various levels. All for unsatisfactory work.",52
2842,"The Poles completed the collection for Bayraktar for Ukraine They managed to collect more than 22 million zlotys (4.6 million euros). More than 200,000 people took part in the action.",52
2911,"Putin signed a decree on social payments to citizens who were forced to leave the DPR, LPR and Ukraine, including pensioners, disabled people and veterans",52
2942,Women's counseling in St. Petersburg is looking for people willing to go to Ukraine,52
