,title,cluster
1027,"Ukraine’s armed forces said they shot down most of the Russian missiles as attacks were reported in Kyiv, Kharkiv, Odessa and Lviv.",0
1140,"Ukrainian forces said they had surrounded Russian forces in the eastern city of Lyman, advancing in one of four regions annexed by Russia.",0
1183,"A decree signed by the Russian president calls for the armed forces to increase its ranks by 137,000, effective Jan. 1. ",0
1842,The Armed Forces of Ukraine report that they have returned Mariupol and Shchastya under full control,0
1843,State Duma Speaker Vyacheslav Volodin appealed to the citizens of Ukraine not to participate in the mobilization and to ask their loved ones serving in the armed forces of Ukraine to lay down their arms.,0
1904,The General Staff of the Armed Forces of Ukraine reports that two-thirds of the battalion tactical groups available to Russia have been introduced into Ukraine,0
1942,"Ukrainian mass media: Armed Forces enter Kyiv, Kyiv residents are asked not to remove military equipment.",0
1977,"Mayor of Kyiv Vitaliy Klitschko: Friends! It will be difficult, but we must persevere! The army is with us, the armed forces are with us, justice is with us! Glory to Ukraine!",0
2029,Borrell said that he will offer the EU countries to send aid to the armed forces of Ukraine on February 27.,0
2040,The Air Force of the Armed Forces of Ukraine shot down a missile fired from the territory of Belarus.,0
2041,"Russian actress Liya Akhedzhakova donated 10,000 dollars from her savings to the needs of the Armed Forces of Ukraine",0
2145,"The Belarusian army insists that it does not take part in the battles. The Ministry of Defense of Belarus reports that the country's armed forces are carrying out tasks ""to strengthen the protection of the state border"" with Ukraine.",0
2154,"Norway will send 2,000 M72 anti-tank grenade launchers to Ukraine to protect against Russian armed forces - Reuters reports",0
2388,"If Kadyrov is really near Kyiv, the Armed Forces of Ukraine will destroy him - Oleksiy Arestovych, adviser to the President of Ukraine.",0
2479,"There will be no spring draft in Ukraine this year, reports Interfax-Ukraine with reference to the General Staff of the Armed Forces of Ukraine.",0
2563,"In Odesa, as a result of rocket fire, the runway was damaged. Its further use is impossible, reports the command of the Armed Forces of Ukraine.",0
2843,Zelensky dismissed the commander of the Special Operations Forces of the Armed Forces of Ukraine Hryhoriy Galagan. He held this position since August 2020. The reason for such a decision is not given.,0
2850,Ukraine's armed forces deny responsibility for missile strike that Russia says killed 40 Ukrainian prisoners of war — Reuters,0
2888,The armed forces of Ukraine again began shelling Energodar in the Zaporizhzhia region - the pro-Russian military-civil administration of the city,0
2912,Ukrainian mass media: the Armed Forces launched a counteroffensive on Kherson,0
3331,Today is the Day of the Armed Forces of Ukraine. President Zelenskyi personally came to the frontline in Donbas to congratulate the military.,0
3371,"A new wave of mobilization is not planned in Ukraine after the New Year, Roman Horbach, head of the personnel department of the headquarters of the Ground Forces of the Armed Forces of Ukraine, said.",0
3547,State Duma Speaker Vyacheslav Volodin appealed to the citizens of Ukraine not to participate in the mobilization and to ask their loved ones who serve in the armed forces of Ukraine to lay down their arms.,0
3658,"Putin says no limit on financial support for Russia's armed forces, article with image",0
3678,"Colombia's armed forces to maintain offensive against armed groups -president says, article with image",0
3829,"Putin signs decree to increase size of Russian armed forces, article with image",0
4212,"Colombia's armed forces seize cocaine worth over $300 million, article with image",0
4307,"Ukrainian president fires head of the armed forces, citing disputes, article with gallery",0
4637,Ukraine’s Call to Arms. Civilians are being armed en masse — and there is no recent precedent.,0
