,title,cluster
1084,Ukraine says Russians wrecked key infrastructure in Kherson and left residents without water and power before withdrawing.,40
1087,The Russian withdrawal from Kherson has set an entire region in motion.,40
1088,Russia said Friday that it had finished withdrawing its troops from the western bank of the Dnieper River in Kherson.,40
1089,Ukraine's announcement comes after Russia said it will evacuate its troops from the strategic city of Kherson and its surrounding area.,40
1092,"In the occupied Kherson region, Ukrainian forces claimed responsibility for an attack on a Russian base as they continued to target Russian logistics there.",40
1093,"An attack on Kherson cut power to the area, Russian-backed authorities said Sunday.",40
1095,"Putin urges residents to evacuate from Kherson while G-7 foreign ministers agree to help repair Ukraine's critical infrastructure, including energy and water.",40
1116,"Russian proxies' statements about potential Ukrainian offensives in Kherson may be setting the stage for a major withdrawal across the Dnieper River, analysts said.",40
1123,"Elon Musk said SpaceX cannot fund its Starlink system for Ukraine ""indefinitely."" A Moscow-installed leader in Kherson urged families to flee to Russia, and Kyiv demanded that the ICRC visit a POW camp.",40
1147,"Tuesday marks the final day of referendums staged by Kremlin-aligned officials in Ukraine’s Donetsk, Luhansk, Zaporizhzhia and Kherson areas. ",40
1150,"The Kremlin's staged referendums in Luhansk, Donetsk, Kherson and Zaporizhizhia continued on Saturday. ",40
1152,"The referendums for Luhansk, Donetsk, Kherson and Zaporizhzhia lay the groundwork for Russia to annex swaths of Ukraine.",40
1223,"Strikes were reported outside Kyiv and in several other regions. In the south, Ukraine's efforts to retake Kherson gathered steam.",40
1350,"The evacuations from the Azovstal steel plant come as Moscow reportedly prepares to annex Ukrainian territory, including Donetsk, Luhansk and Kherson.",40
1356,"Russian-occupied Kherson faces new restrictions, and fighting continues in Kharkiv.",40
1816,The Ministry of Internal Affairs of Ukraine reports the death of a border guard in the village of Preobrazhenka in the Kherson region.,40
2542,"The Kherson region of Ukraine is moving into the ruble zone from May 1, RIA ""Novyny"" reports.",40
2600,"Ukrainian troops are trying to strike Kherson, the sounds of explosions are heard, air defense is working — RIA Novosti",40
2926,Ukraine aims to return Kherson by the end of 2022 - CNN with reference to US officials,40
2986,"The Prosecutor General's Office of Ukraine announced suspicions against the leadership of the DPR, LPR, Kherson and Zaporizhia Oblasts due to referendums",40
3117,Ukrainian troops went on the offensive in the direction of Nova Kamianka - Beryslav in the Kherson region - the regional authorities,40
3162,"Ukrainian troops fired 12 HIMARS missiles at the Antonivsky Bridge in Kherson, three missiles hit the target, emergency services reported.",40
3195,An adviser to the President of Ukraine told Reuters that it is still too early to talk about the withdrawal of Russian troops from Kherson,40
3202,Residents of Kherson are happy to return to Ukraine,40
3204,Kyiv residents took to the streets to celebrate the return of Kherson to Ukraine,40
3205,"The Ukrainian military is on the approaches to Kherson, but special units are already in the city — Zelenskyi",40
