,title,cluster
6,The COVID-19 incidence rate became zero in late May 2022,50
184,"Says Sarah Huckabee Sanders tweeted, “It’s ‘odd’ that the ANTIFA insurgency happened just as COVID-19 loses steam It’s ‘odd’ that COVID-19 happened the moment impeachment failed. It’s ‘odd’ that impeachment happened the moment Russian hoax failed. The Russian hoax happened because Hillary lost? Notice the pattern?”",50
293,"""Documents were published confirming Moderna created the COVID-19 Virus.”",50
370,"People with the COVID-19 vaccine are being ""tracked in real time via 5G cellular, and all that data can be hacked into to track you.""",50
374,"“Covid-does NOT exist AS A VIRUS,” and Russian doctors performing autopsies on deceased COVID-19 patients violate a World Health Organization law",50
391,“We have one of the lowest mortality rates in the world” from COVID-19.,50
2364,The spread of COVID-19 may increase due to the conflict in Ukraine.,50
4320,"Greek economy won't close again because of COVID-19, PM says, article with gallery",50
5816,A Better Covid Winter. Covid hospitalizations have not surged so far this season.,50
6147,Winter Illnesses. Covid and flu cases are on the rise.,50
6732,"""Unexpected deaths"" of people who deny COVID-19",50
6738,'Concentration camps' for COVID-19 patients are being created in New York,50
6741,"'Incurable' epidemic looming, 'worse than COVID-19'",50
6750,13 children die from COVID-19 vaccine in South Africa,50
6757,1975 book proves COVID-19 was known before,50
6758,1994 Denver mural proves COVID-19 was planned,50
6763,20% of volunteers affected by experimental COVID-19 vaccine,50
6919,"After a COVID-19 vaccine, a person becomes a carrier of the infection",50
6926,"After the COVID-19 vaccine, 30% of the world's population will die",50
6941,All Participants in Moderna's COVID-19 Vaccine Trial Had Side Effects,50
6950,All statistics on COVID-19 are based on fake tests,50
6987,An aggressive strain of COVID-19 unknown to the world was discovered in Ukraine,50
7003,Angela Merkel refuses to vaccinate against COVID-19 vaccine from AstraZeneca,50
7025,Anti-Vaxxers' False Claims About COVID-19 Vaccine Deaths,50
7061,AstraZeneca's COVID-19 vaccine was created in 2018,50
7074,Australian Health Department determines COVID-19 'doesn't exist',50
7198,Booster Dose of COVID-19 Vaccine Boosts Cancer Cell Growth,50
7206,Brazilian Leaders Deflect Blame as COVID-19 Overruns Hospitals in Amazonas,50
7263,COVID-19 'triggered by heavy metals' that 'sparkle in the body' from exposure to 5G,50
7264,"COVID-19 Not Detected in Samples, US Labs Sue CDC",50
7265,COVID-19 Pandemic is Part of Memorandum 200 Plan to Forced Sterilization of the Population,50
7266,COVID-19 Positive in Kazakhstan? The City Will Seal Your Door from the Outside,50
7267,COVID-19 Rapid Test Results Are Not Rigged in Advance,50
7268,COVID-19 Vaccine Developer Spoiled About Population Sterilization,50
7269,COVID-19 Vaccine Manufacturers May Own Your Genes,50
7270,COVID-19 Vaccine Turns People Gay? Iranian Cleric Spins Wild Conspiracy,50
7275,COVID-19 Was Designed to 'Control Humanity',50
7276,COVID-19 comes from phosgene poisoning,50
7277,COVID-19 disappeared in Afghanistan with the arrival of the Taliban,50
7278,COVID-19 has signs of a biological weapon,50
