,title,cluster
236,"Sri Lanka’s president, Estonia’s prime minister and Ukrainian diplomats were arrested.",31
709,"Russian annexation of Crimea ""removes a million residents of the Ukraine that have provided the margin of victory for (Viktor) Yanukovych, the pro-Moscow prime minister in his last election.""",31
856,"“If Putin was a woman … I really don’t think he would’ve embarked on a crazy, macho war of invasion,” the British prime minister told German broadcaster ZDF.",31
985,Former British prime minister Boris Johnson claimed the Russian president threatened him with a missile strike in the run-up to Russia’s invasion of Ukraine.,31
1075,"Meanwhile, power outages plague Ukrainians and Rishi Sunak pledges $59 million for Ukraine during his first visit as prime minister. ",31
1335,"Swedish Prime Minister Magdalena Andersson said Sunday that Russia’s invasion of Ukraine has undermined “the European security order.""",31
1339,Finnish President Sauli Niinisto and Prime Minister Sanna Marin took the first step toward a formal NATO application.,31
1400,British Prime Minister Boris Johnson and other European leaders visit Kyiv in show of support. ,31
1602,"Poland, which shares over 300 miles of its borders with Russia, has provided massive military support to Ukraine and refuge to millions of Ukrainians fleeing Putin’s aggression. On Tuesday, Oct. 25 at 8:30 a.m. ET, join The Washington Post’s David Ignatius for a conversation with Polish Prime Minister Mateusz Morawiecki about the current course of the war, fears of a growing energy crisis this winter and his country’s relationship with the European Union. ",31
1609,"The Russian president told the Indian prime minister he will try to end the conflict “as soon as possible,” but he accused Ukraine of refusing to negotiate.",31
1756,The unannounced visit to Kyiv by the British prime minister shocked but did not surprise.,31
1846,"Most of the seaports in Ukraine are closed, the minister said.",31
1896,Slovenia supports Ukraine's admission to the European Union by 2030 - Prime Minister,31
1919,Putin intends to capture all of Ukraine - British Defense Minister,31
1937,"Zelensky responded to the Prime Minister of Italy, who previously stated that the President of Ukraine, contrary to the agreement, did not contact him",31
1955,All ports of Ukraine are under increased security - Prime Minister Shmyhal.,31
1957,Normalizing relations with Russia after the events in Ukraine is now impossible - Prime Minister Johnson,31
2032,Ukraine temporarily closed checkpoints across the state border with Russia and Belarus - Prime Minister of Ukraine,31
2034,The British Prime Minister announced his readiness to accept refugees from Ukraine.,31
2076,Hungary will not supply weapons to Ukraine - Prime Minister Orban,31
2113,Prime Minister of Ukraine Denys Shmyhal said that the country is already preparing an application for joining the EU.,31
2120,"In a telephone conversation, British Prime Minister Johnson promised Zelensky to provide new military support to Ukraine in the coming hours and days.",31
2155,The Investigative Committee of Russia is investigating former Prime Minister of Ukraine Turchynov,31
2180,"I can honestly say, we cannot provide a no-fly zone over Ukraine, this will lead to a direct confrontation with Russia - British Prime Minister Johnson.",31
2221,Spain will supply offensive weapons to Ukraine - Prime Minister,31
2327,"It is planned to evacuate more than 200,000 people from Mariupol, and more than 15,000 from Volnovakha, the Deputy Prime Minister of Ukraine said.",31
