,title,cluster
0,"In Ukraine, the theft and homicide levels rose due to power outages",96
2,A quote from Paul Goebbels about the Banderites,96
11,"Images of a woman having bloody makeup applied show ""fake combatant photos” in Ukraine.",96
12,U.S. tax dollars sent to help Ukraine were laundered back by cryptocurrency firm FTX to help Democrats in midterms.,96
16,A CNN headline shows Uganda’s president saying he doesn’t support Ukraine because it would be “disgusting.”,96
42,"""America (is) trying to overthrow the Ukraine government just as the shadow government has infiltrated and overthrown the US government.""",96
49,"A video taken from a car driving through Bucha, Ukraine, shows a corpse “moving his arm,” and then “in the rear view mirror the ‘corpse’ sits down.”",96
50,Will Smith slapped Chris Rock “to take attention away from Ukraine.”,96
53,CNN tweeted a picture of a Serbian resort and said it was in Ukraine.,96
57,"“Just a reminder that right before Ukraine was invaded, Hillary was found to be guilty of spying on a sitting U.S. president.”",96
63,“Wladimir Klitschko has auctioned off his 1996 Atlanta Olympic Games gold medal to raise money for the children of Ukraine.”,96
82,Ethnic Russians face “genocide perpetrated by the Kyiv regime.”,96
89,"Says President Barack Obama ""signed the medical appliance tax bill that forced companies to outsource manufacturing of masks, gowns, gloves and ventilaors [sic] to China, Europe and Russia to avoid the tax.”",96
92,"""Everywhere Marie Yovanovitch went turned bad,"" including Somalia and Ukraine.",96
93,"""The Russians are violating all of the rules, treaties, understandings that they committed to that actually kept the peace in Europe for nearly 70 years.""",96
103,"""This is not the first time (the Russians) have been involved in our elections.""",96
117,"""The Russians didn’t wear uniforms when they came in"" to Ukraine.",96
125,"""We're going to have more troops (in Afghanistan) . . . than the Russians had.""",96
153,"""In the last couple of days, notices were sent (by officials in Ukraine) to Jews in one city indicating that they had to identify themselves as Jews.""",96
155,"""Ukraine blatantly interfered in our election.""",96
158,"Compared to President Obama, ""President Reagan rushed home from Santa Barbara vacation, from the Reagan ranch when the Korean jetliner was shot out of the air by the Russians.""",96
162,U.S. has biological weapons labs in Ukraine.,96
166,"""#MichaelCohen: Convicted of lying to Congress re: Russia investigation … #ElliottAbrams: Convicted of lying to Congress re: arming Contra death squads""",96
178,“The President of Ukraine owns a $35 million home in Florida and has $1.2 billion in a overseas bank account.”,96
180,"The FBI raided a “Cleveland office linked to Ukraine. Biden, Pelosi, Kerry and Romney all had sons getting tens of millions of dollars from no-show jobs in Ukraine.”",96
185,"""104 House Democrats voted for impeachment before the Ukraine call took place.""",96
199,“The Simpsons predicted Pizzagate.”,96
201,The Federal Reserve “has suspended the availability of new currency.”,96
202,“The CEO of FTX is the daughter of the chairman of the SEC.”,96
207,Today’s high food prices were planned during a 2015 food shortage simulation.,96
208,Volodymyr Zelenskyy was photographed holding a soccer jersey with his name and a swastika.,96
209,"There are “100,000 kids in cages” under the Getty art museum.",96
212,"""Ministros de Defensa de OTAN deciden invadir a RUSIA para prevenir ataque de Putin”.",96
213,"Kid Rock posted “Zelensky just bought his parents an $8,000,000 villa, complete with a salt water pool & 3 brand new vehicles.”",96
214,"The Great Reset advocates replacing capitalism with an economic system that is “kind of socialism, kind of communism” but “mostly just fascism.”",96
216,"""$12 billion more for Ukraine on top of $100+ billion while Jackson, Mississippi has yet to receive any funding to fix their water infrastructure.""",96
217,"“Iowans are paying $5,000 extra for everyday goods under Biden and Axne’s inflation.”",96
221,“The Simpsons” predicted Queen Elizabeth II’s 2022 death.,96
224,“The U.S. & Elon Musk reveal new hypersonic jet to help Ukraine.”,96
228,Empty store shelves at a Walmart in South Carolina were because of a meat shortage.,96
233,"""Thanks to failed Dem policies, beer is 9.1% more expensive.""",96
239,“Moscow was engulfed in flames” after a giant explosion.,96
241,The cost of a Fourth of July cookout in 2022 increased by 67.2% because of inflation.,96
247,“Bennie Thompson actively cheer-led riots in the ’90s.”,96
251,"“Zack Nunn saved over 2,000 Americans abandoned in Afghanistan by leading private rescue missions.”",96
252,"CNN is recycling crisis actors in reports about a man dying in Afghanistan in 2021 and at the Uvalde, Texas, school shooting in 2022.",96
253,"""David Perdue voted with liberals” for $10 trillion “in new debt, his out-of-control federal spending is driving inflation through the roof.""",96
255,The U.S. government’s inaction over buffalo killing that harmed Native American populations in the 1800s shows it is now “is creating food shortages” so that Americans are more “dependent on the government.”,96
256,Donations of baby formula to Ukraine helped cause the current U.S. shortage.,96
257,"“When unemployment goes down, inflation goes up.”",96
267,Fires at food processing plants are an “attempt to starve us.”,96
274,Fuel containing 15% ethanol will ruin a car engine.,96
283,The Strategic Petroleum Reserve has “been mostly empty” for decades.,96
285,"“You go to a store, they don’t have bread.”",96
294,Judge Ketanji Brown Jackson called former President George W. Bush and former Defense Secretary Donald Rumsfeld as “war criminals in a legal filing.”,96
295,News networks covered Brett Kavanaugh’s confirmation hearing live but not Ketanji Brown Jackson’s hearing.,96
305,“Vice President Kamala Harris laughs at the plight of Ukraine; at idea of America offering assistance”,96
308,Says Leonardo DiCaprio gave Ukraine $10 million.,96
316,Dr. Anthony Fauci has not spoken or appeared publicly for several weeks.,96
331,"“There may be a new pandemic on the way after the release of a 50,000-year-old zombie virus.”",96
344,Sen. Marsha Blackburn made a white power symbol at Ketanji Brown Jackson.,96
354,Four players have dropped out of the Australian Open with “chest pains.”,96
356,"Rep. Kathy Castor, D-Fla., is a communist",96
360,Says Bill Gates is linked to the discovery of vials labeled “smallpox” at Pennsylvania lab.,96
362,“Farmers stand in silence at auction so a young man can buy back his family farmhouse.”,96
368,"The number of children in seven countries “missing so far this year” range from 20,000 to 460,000.",96
369,Says Denzel Washington left the Democratic Party because he’s “had it with the lies.”,96
381,“Leftists” sent “Proud Boys” emails threatening Democratic voters.,96
382,“James Comey has 50 counts of TREASON. And John Brennan has 48 counts of TREASON.”,96
384,"Says President Barack Obama “spied on my campaign, and got caught!”",96
388,A study from the CDC and the WHO “proves face masks do not prevent the spread of a virus.”,96
392,The President’s Daily Brief “is like a mini novel.”,96
394,Zoo animals were released during protests in Chicago.,96
395,“Italian Parliament Calls For The Arrest of Bill Gates”,96
397,"“It’s not that there’s a virus shield between Canada (4,500 deaths) and the U.S. (80,000 deaths). What exists is a difference in leadership.”",96
406,Says U.S. Rep. Sean Casten “demanded the impeachment of the Republican President before the Mueller report was even released.”,96
408,"""The Democrat controlled House never even asked John Bolton to testify.""",96
410,There have been 317 criminal indictments under three recent Republican presidents and only three indictments under three recent Democratic presidents.,96
413,"Says the Democratic leadership and presidential candidates ""are mourning the loss of (Qassem) Soleimani""",96
419,"""The Inspector General’s report now makes clear that the FBI launched an intrusive investigation of a U.S. presidential campaign on the thinnest of suspicions.""",96
426,"Says CNN called Abu Bakr al-Baghdadi an ""unarmed father of three.""",96
430,"""The Kurds are much safer right now.""",96
435,"""ICE has not deported or detained one white illegal immigrant.""",96
436,"Says John Bolton ""fundamentally was a man of the left.""",96
