,title,cluster
38,"“War Begins — F-35, F-16 and MiG-29 NATO intercept and destroy Russia Jets in Polish air space.”",53
259,“Finland joins NATO.”,53
364,"""Norfolk naval base has been taken by NATO.""",53
624,"""We spend about 75 percent of the entire cost of the military aspect of NATO.""",53
635,"For NATO exercises, ""we don’t have enough of our own hardware and equipment even for training purposes. So the Brits are spotting us choppers.""",53
700,"All 28 members of NATO have ""pledged to spend at least 2 percent of their economy on defense. But only three countries do -- Britain, Greece and us.""",53
816,NATO Secretary General Jens Stoltenberg said Wednesday that the explosion in Poland on Tuesday that claimed two lives was probably caused by a Ukrainian missile defending against Russian attack.,53
872,Sweden and Finland’s accession into NATO was supposed to be straightforward. But then Turkey entered the stage.,53
901,"NATO estimates that up to 40,000 Russian troops have been killed, wounded or taken prisoner so far in Ukraine, a senior alliance official said.",53
973,Allied defense officials will meet in Brussels this week. NATO chief Jens Stoltenberg said Russia's spring offensive is underway.,53
1067,"NATO Secretary General Jens Stoltenberg on Friday pledged ongoing support for Ukraine, saying that backing Ukrainian forces now is a step toward a lasting peace. ",53
1252,"After the signing of the protocols, NATO members must ratify the accession of Sweden and Finland to complete their formal joining of the alliance.",53
1263,President Biden will meet with Turkish President Erdogan after Turkey agreed to stop blocking the NATO bids of Sweden and Finland.,53
1289,"NATO Secretary General Jens Stoltenberg will visit Sweden. Russia could capture Severodonetsk in days and the entire Luhansk region soon after, a U.S. official says.",53
1297,"The former German chancellor's past efforts to broker peace, as well her opposition to Ukraine joining NATO, have come under scrutiny since the war.",53
1319,Swedish and Finnish delegations are in Turkey to discuss Ankara's concerns about their NATO membership bids. ,53
1332,Russian leaders are responding to the historic move by Finland and Sweden to apply to join NATO with talk of “retaliatory measures.”,53
1333,"Sweden signed an application to join NATO, and Finland's Parliament voted to apply. Explosions rocked the Lviv region.",53
1429,The president also reassured Warsaw of Washington’s commitment to NATO and the security of its allies bordering Russia during the last day of his trip to Europe.,53
1437,"As the war hit the four-week mark, President Biden arrived in Europe to rally NATO support for ramping up economic and military pressure against Moscow.",53
1472,"Negotiations between Ukraine and Russia are on hold until Tuesday, after the talks resumed following attacks on a military facility 15 miles from the border of NATO member Poland.",53
1491,"The Russian president also warned that a NATO declaration of a no-fly zone over Ukraine would be seen as an act of war, making the alliance ""participants of the military conflict.”",53
1524,A new Pew Research Center survey reveals hesitation by NATO allies to use military force to defend Ukraine from Russia.,53
1573,"NATO Secretary-General Jens Stoltenberg is calling for South Korea to provide direct military support to Ukraine, saying Kyiv is in urgent need of weapons to fight off the prolonged Russian invasion",53
1631,NATO Secretary General Jens Stoltenberg said Ukraine was entitled to seek the full expulsion of Russian forces from the Donbas region and Crimea. ,53
1684,Mateusz Morawiecki on the war in Ukraine and how NATO and Europe should respond,53
1822,"The British Foreign Ministry on military assistance to NATO: Ukraine is not a member of NATO, but we will help them in self-defense",53
1844,NATO has announced that it is deploying additional defense forces in the eastern direction due to the conflict in Ukraine,53
1848,NATO: Russia will pay a very high economic and political price for aggression against Ukraine,53
1852,The NATO Secretary General confirmed that he has convened an online summit regarding Ukraine on February 25,53
1853,NATO Secretary General Stoltenberg believes that Russia has closed the door to a political solution to the situation around Ukraine.,53
1855,"NATO will continue to try to contact Russia for deconfliction, Stoltenberg said. He also announced that he invited Finland and Sweden to tomorrow's online summit regarding Ukraine",53
1856,"NATO countries will make Russia pay a heavy price for the operation in Ukraine, about economic sanctions - NATO Secretary General Stoltenberg",53
1903,"NATO will not establish a no-fly zone over Ukraine, because it would lead to a direct confrontation between the alliance and Russia. Such a statement was made by the British Deputy Minister of Defense James Hippie.",53
1929,"Erdogan: NATO should have acted more decisively, the West helps Ukraine only with advice.",53
1947,"NATO calls on Russia to immediately stop hostilities in Ukraine, reports the Secretary General.",53
2035,The results of the poll on the CNN website: 77% of participants expressed their support for NATO's participation in the war on the side of Ukraine,53
2067,"NATO is increasing the supply of anti-aircraft and anti-tank systems to Ukraine, as well as ammunition, the Secretary General said.",53
2068,"NATO supports Ukraine's aspiration to join the alliance, but for this a consensus of all member countries is needed, Secretary General Stoltenberg said.",53
2127,"Nebenzya: For Russia, Ukraine's accession to NATO is a ""red line""",53
2161,"NATO is not going to send troops into Ukraine, Trudeau said.",53
2190,"Ukraine is not calling on NATO to engage in hostilities, but is asking for its support, Kuleba said.",53
2245,Biden said that the question of Ukraine's possible membership in NATO should be decided by the alliance itself and Kyiv.,53
2293,A petition to NATO about closing the airspace over Ukraine has gathered more than 1 million votes Source: OpenPetition,53
2301,"Today, NATO will discuss the introduction of a no-fly zone over Ukraine - Financial Times",53
2304,"NATO is not going to close the sky over Ukraine, there will be no NATO troops in the country - Jens Stoltenberg",53
2321,"Knowing that new strikes and casualties are inevitable, NATO deliberately decided not to close the sky over Ukraine — Zelensky",53
2322,Zelensky: We believe that the NATO countries themselves created the narrative that the alleged closure of the sky over Ukraine will provoke direct Russian aggression against NATO. This is self-hypnosis!,53
2331,"According to Johnson, Ukraine had no serious prospect of NATO membership in the near future.",53
2351,Regarding NATO - I cooled down on this issue after I realized that they are not ready to accept Ukraine into the alliance.,53
2371,"Events in Ukraine should not turn into a NATO war with Russia, this will lead to great casualties - Stoltenberg",53
2372,"NATO understands Ukraine's frustration with the alliance's reluctance to close the skies, but escalation will lead to casualties and suffering beyond the country's borders, NATO Secretary General Stoltenberg said.",53
2381,"Ukraine should decide for itself whether to join NATO or not, Stoltenberg said.",53
2384,Zelensky at a press conference with foreign media: I do not see courage in uniting NATO member countries for the sake of Ukraine,53
2396,"Ukraine heard that it will not join NATO, it is true, it must be admitted — Zelensky",53
2397,"At the moment, NATO is not considering the issue of introducing a no-fly zone over Ukraine - the post of the US ambassador",53
2422,The neutral status of Ukraine and its failure to join NATO are topics on which Moscow and Kyiv have brought their positions as close as possible during the negotiations.,53
2477,No NATO country will support sending NATO forces to Ukraine — Stoltenberg,53
2484,"If Ukraine was in NATO, the war would not have happened - Zelensky",53
2559,"In Yekaterinburg, students walked out en masse from a lecture about the damage to NATO and Ukraine",53
2640,"Today we are not fighting against Ukraine, we are fighting against NATO - Ramzan Kadyrov",53
2646,NATO will support Ukraine as long as necessary - the head of the NATO military committee,53
2677,"Poroshenko was not released from Ukraine. He intended to go to the NATO Parliamentary Assembly, reports Iryna Gerashchenko.",53
2768,"Russia's actions in Ukraine are not accidental, they were preceded by the actions of NATO and the West - Erdogan's representative.",53
2783,Putin approved the accession of Sweden and Finland to NATO We do not have the problems with Sweden and Finland that we have with Ukraine. They want to join NATO - please,53
2954,"Ukraine's counterattack was very effective, but this is not the end [of the military operation], we must be prepared for a long journey - NATO Secretary General Stoltenberg in an interview with the BBC",53
