,title,cluster
9,The war in Ukraine is “all over.”,26
19,"“North Korea sent more than 100,000 troops to Russia for the Ukraine War!”",26
51,The United Nations sent out an email instructing staff not to use the words “invasion” or “war’” when referring to Ukraine.,26
329,The amount the U.S. has spent in Ukraine is “double the U.S. expenditure for its own war in Afghanistan.”,26
484,"Says John Brennan ""was a member of the Communist Party during the Cold War.""",26
804,"Amid inflation, power-grid cuts and other pressures applied by Russia and spilling over from the war in Ukraine, Moldova’s government resigned Friday.",26
829,"The nature and tempo of the war have changed in recent weeks, as Ukraine’s forces score victories and Russia retaliates as Putin is backed into a corner. ",26
837,"Moscow may look normal after six months of war, but the fissures run deeper.",26
849,"Daria Kasatkina, Russia’s highest-ranked women's tennis player, took a stand on LGBTQ rights and the war in Ukraine in an interview.",26
861,The war transformed Ukraine from a breadbasket into a free-fire zone — with tragic global consequences. ,26
868,"Estonia, Latvia and Slovakia join a multinational effort to investigate war crimes during Russia’s invasion of Ukraine.",26
889,"With no sign of an early end to the war in Ukraine, the risk is growing that the conflict will tip a fragile global economy into recession.",26
895,"The war in Ukraine looms large, but it hasn’t fundamentally shifted the election’s key currents.",26
909,"As the war heats up, dozens of distant countries are set to feel the burn.",26
911,"Recent anti-Russian sentiment in the U.S. shows the frustration many Americans feel toward the war in Ukraine, as well as a lack of understanding about the conflict, one expert said.",26
924,"Sébastien Lecornu's visit, which includes a working meeting to discuss future French support for Ukraine's war effort, marks his first trip since the invasion began.",26
926,"The Russia-Ukraine war, the Musk-Twitter saga and Roe v. Wade dominated debates.",26
928,"What's it like to be a 21st-century czar? There are turkeys, fertilizer and a lot of bluster about the Ukraine war.",26
934,The Marshall Plan gave economic aid to Europe and forged an alliance against the USSR 75 years ago. The Russia-Ukraine war is testing its legacy.,26
937,Russia’s failure to broker peace between Armenia and Azerbaijan underscores how the Ukraine war has hindered Moscow’s power along its borders. ,26
945,"The new president, Ranil Wickremesinghe, must now confront upheaval unleashed by the pandemic and Ukraine war.",26
950,Users of smart televisions and some digital platforms in Russia reported seeing an anti-Ukraine-war message on their screens.,26
959,The battle over casualties in the Ukraine war is just beginning.,26
