,title,cluster
99,"""Russia, Iran, Syria & many others are not happy"" about U.S. troops leaving Syria.",34
157,"""Texas has a higher incarceration rate than Russia or Iran.""",34
172,"Until the new Iran deal, China and Russia ""have never voted with us at the U.N. on any sanctions on Iran in the past.""",34
188,"Says Attorney General William Barr tweeted that the US ""gave Iran USA taxpayer dollars"" so Iran could purchase uranium from Russia.",34
409,"""The missiles that were launched at American forces in Iraq from Iran, were funded by Barack Obama, with American tax dollars.""",34
414,"""Iran will be shooting at our soldiers with bullets, etc., purchased with the $150 billion Obama gave them.""",34
439,"""We made a ridiculous deal (with Iran). We gave them $150 billion. We gave them $1.8 billion, and we got nothing.""",34
455,"""We could build 30 walls with the $150 billion Obama gave to Iran.""",34
489,"The Iran deal ""handed billions of dollars of cash on cargo planes, sent it to a state sponsor of terror, and Tammy Baldwin was one of the first U.S. senators to get on board and support that.""",34
500,"The nuclear deal gave Iran ""$150 billion, giving $1.8 billion in cash — in actual cash carried out in barrels and in boxes from airplanes.""",34
550,"Says Iran has ""violated the terms of the (nuclear) deal.""",34
553,"In 2008, ""candidate Obama, he's not even president-elect, sends William Miller over to Iran to establish a back channel and let the Iranians know that should he win the election, they will have friendlier terms.""",34
623,"The decision for the United States to buy heavy water from Iran ""will directly subsidize Iran’s nuclear program.""",34
636,"""I spent 18 months putting together the sanctions against Iran so that we could force them to the negotiating table.""",34
646,"The Iran deal ""trusts the Iranians to inspect themselves.""",34
647,"""The Iran Deal will facilitate and accelerate the nation of Iran acquiring nuclear weapons.""",34
648,"Under the Iran deal: ""If Israel attacks Iran … we’re supposed to be on Iran’s side.""",34
653,"The Iran deal says that ""if any other country tries to undermine (Iran's) nuclear program, we have to help them defend themselves against Israel, Egypt, Saudis, our own allies.""",34
655,"""Thanks to the Obama administration’s negotiations, Iran’s nuclear program will be under lock, key and camera 24 hours a day, 365 days a year.""",34
669,"""A few weeks ago Obama took Hamas and Iran OFF the terror list.""",34
671,"""Here, we have Thanksgiving, we have Christmas, we have the 4th of July. Every year in Iran, they celebrate Death to America day.""",34
673,"If President Barack Obama strikes a nuclear deal with Iran, ""the next president could revoke such an executive agreement with the stroke of a pen and future Congresses could modify the terms of the agreement at any time.""",34
675,The potential Iran nuclear agreement would limit Iran to the number of centrifuges needed for a weapon but too few for a nuclear power program.,34
682,"""We've caught Iran cheating on the interim (nuclear) deal.""",34
683,"Since the United States began negotiations with Iran, ""that's probably the first year and a half in which Iran has not advanced its nuclear program in the last decade.""",34
724,"Iran President Hassan ""Rouhani has more Cabinet members with Ph.D.s from American universities"" than members of Barack Obama’s Cabinet.",34
739,"In his first TV interview as president, Obama said we ""should talk to Iran.""",34
743,"""When we took office, let me remind you, there was virtually no international pressure on Iran.""",34
747,"""This president ... could have gotten crippling sanctions against Iran. He did not.""",34
750,"""When you sanction the Iranian central bank, that will shut down (Iran's) economy.""",34
1239,"Jake Sullivan said Russian officials had recently visited Iran to examine “weapons-capable drones.""",34
1637,"In a matter of months, since the invasion of Ukraine, Russia has outstripped Iran as the country under the most sanctions.",34
2763,"The President of Ukraine dismissed the ambassadors of five countries. The reason is inefficient actions. Zelensky dismissed the extraordinary and plenipotentiary ambassadors of Ukraine in Georgia, Slovakia, Portugal, Iran and Lebanon by decree.",34
3122,Iran is now a participant in hostilities in Ukraine - White House.,34
3218,"Belarus, the Central African Republic, China, Cuba, the DPRK, Ethiopia, Eritrea, Iran, Mali, Russia, Nicaragua, Syria, Zimbabwe spoke out against Ukraine's reparations",34
4774,"Iran Nuclear Deal Nears Completion, but Russia Poses Complication. With the world eager to wean itself from Russian oil after the invasion of Ukraine, negotiators appeared close to signing a revived nuclear pact with Iran and lifting sanctions. Then Moscow put up a hurdle.",34
4880,Russian Demands to Ease Sanctions Halt Nuclear Talks With Iran. Russia has injected its fight against sanctions into talks aimed at restoring a nuclear agreement with Iran. The Russian demands have delayed the prospect of a deal.,34
5238,A New Iran Deal Leaves Us Meeker and Weaker. A new pact would strengthen the world’s antidemocratic axis. ,34
5272,"The Democrat the White House Fears the Most. Senator Robert Menendez exerts a powerful influence over U.S. foreign policy, but an uneasy one. A nuclear deal with Iran could strain ties even further.",34
5652,"Why Iran’s Missile Program Alarms Its Rivals. A drone attack on a military facility in central Iran, said to be the work of Israel’s intelligence agency, focused renewed attention on Tehran’s advancing missile capabilities.",34
5666,"Iran and Russia move toward linking their banking systems, helping both withstand Western sanctions.. President Vladimir V. Putin of Russia had long been cautious  about deepening ties to Iran, but his calculus has changed during the course of the war.",34
5977,"Russian Missile Barrage Staggers Ukraine’s Air Defenses. Cruise missiles and exploding drones from Iran swept across the skies of Ukraine, wreaking havoc and once again knocking out power.",34
5985,"U.S. Scrambles to Stop Iran From Providing Drones for Russia. As the war in Ukraine grinds on, some officials have become convinced that Iran and Russia are building a new alliance of convenience.",34
6016,"Threat of Invasion From Belarus Low, Says Ukraine Spy Chief. In a wide-ranging interview on the state of the war, Kyrylo Budanov also spoke about Russia-Iran relations and Moscow’s obsession with taking the city of Bakhmut.",34
6553,“The Islamic Republic of Iran considers reports about delivering drones to Russia for use in the Ukraine war ‘baseless’ and does not confirm them.”,34
7468,Convicting Iran’s Hamid Nouri For War Crimes Is Not ‘Illegal’,34
7893,Forget Iran’s Lies: Al-Qaida No U.S. ‘Proxy’ in Afghanistan,34
8120,"In Iran, a Patronizing Pronouncement on ‘National Women’s Day’",34
8121,"In Iran, a Top Cleric Targets Women Wearing Loose Hijab, Raising Fears of Violence",34
8252,Iran Blatantly Lies to Cover Up an Act of Piracy,34
8253,Iran Concocts NATO War Fantasy To Justify Russia’s Ukraine Invasion,34
8254,Iran Conflates Israel With Russia in South Caucasus Wrangling,34
8255,Iran Distorts History of Iraqi Chemical Attacks' Aftermath,34
8257,"Iran Races Toward Bomb-Grade Uranium, Drags Feet on Compliance",34
8258,"Iran Touts ‘Sound’ Elections, But Rigged Is More Like It",34
8263,"Iran’s 'Domestically-Manufactured' Simorgh, or a Converted Last-Century American F-5",34
8266,Iran’s Embassy in China Misrepresents Case Against Footballer,34
8270,Iran’s Military Bragging is Classic. Often It Goes a Little Too Far,34
8271,Iran’s Misleading Rebuttal to UN Human Rights Report,34
8272,Iran’s Nuclear ‘Cooperation’ Doesn’t Go Far,34
8273,Iran’s Questionable Denials About Harboring al-Qaida’s No. 2,34
8274,Iran’s Supreme Leader Spins Charlie Hebdo Case Into a Western Conspiracy,34
8275,Iran’s Suspect Denial of Drone Production Deal with Russia,34
8277,Iran’s Unconvincing Denial of Ties with Erbil Attackers,34
8278,Iran’s Unconvincing Denial of Ties with Erbil Attackers,34
9277,Putin’s Convenient Memory Lapse on Iran Satellite Deal,34
9456,Russia Seasons Escalating Trump-Iran Tensions With Disinfo,34
11633,Unsupported Claims that CIA’s Iran Chief Died in Afghan Crash,34
11927,Z and V – are not alone: Iran has opened a second front with attacks on the American base,34
